Date,Result,Forward_ Gls_sum,Forward_ Gls_mean,Forward_Ast_sum,Forward_Ast_mean,Forward_ SoT_sum,Forward_ SoT_mean,Forward_Take-Ons Att_sum,Forward_Take-Ons Att_mean,Forward_Expected xG_sum,Forward_Expected xG_mean,Forward_xAG_sum,Forward_xAG_mean,Forward_Rebalanced_Score_sum,Forward_Rebalanced_Score_mean,Midfielder_Passes Cmp_sum,Midfielder_Passes Cmp_mean,Midfielder_KP_sum,Midfielder_KP_mean,Midfielder_ Tkl_sum,Midfielder_ Tkl_mean,Midfielder_Tackles Tkl_sum,Midfielder_Tackles Tkl_mean,Midfielder_Carries Carries_sum,Midfielder_Carries Carries_mean,Midfielder_ Touches_sum,Midfielder_ Touches_mean,Midfielder_Rebalanced_Score_sum,Midfielder_Rebalanced_Score_mean,Defender_Int_sum,Defender_Int_mean,Defender_ Blocks_sum,Defender_ Blocks_mean,Defender_Clr_sum,Defender_Clr_mean,Defender_ Tkl_sum,Defender_ Tkl_mean,Defender_Tackles Tkl_sum,Defender_Tackles Tkl_mean,Defender_Rebalanced_Score_sum,Defender_Rebalanced_Score_mean,Goalkeeper_Passes Cmp%_sum,Goalkeeper_Passes Cmp%_mean,Goalkeeper_Passes Cmp_sum,Goalkeeper_Passes Cmp_mean,Goalkeeper_Err_sum,Goalkeeper_Err_mean,Goalkeeper_Passes PrgP_sum,Goalkeeper_Passes PrgP_mean,Goalkeeper_Total Cmp_sum,Goalkeeper_Total Cmp_mean,Goalkeeper_Rebalanced_Score_sum,Goalkeeper_Rebalanced_Score_mean,Win
2021-03-13,W,2.0,0.3333333333333333,1.0,0.16666666666666666,2.0,0.3333333333333333,8.0,1.3333333333333333,1.0,0.16666666666666666,0.9,0.15,28.433333333333337,4.73888888888889,172.0,34.4,6.0,1.2,3.0,0.6,3.0,0.6,155.0,31.0,245.0,49.0,43.131441492368566,8.626288298473714,3.0,1.0,1.0,0.3333333333333333,6.0,2.0,1.0,0.3333333333333333,1.0,0.3333333333333333,16.016666666666666,5.338888888888889,95.7,95.7,22.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,19.14,19.14,1
2021-03-16,W,1.0,0.3333333333333333,0.0,0.0,3.0,1.0,9.0,3.0,1.7999999999999998,0.6,0.1,0.03333333333333333,33.337700534759364,11.112566844919789,219.0,54.75,2.0,0.5,4.0,1.0,4.0,1.0,182.0,45.5,263.0,65.75,32.026666666666664,8.006666666666666,11.0,1.8333333333333333,11.0,1.8333333333333333,17.0,2.8333333333333335,9.0,1.5,9.0,1.5,66.23809523809524,11.03968253968254,58.8,58.8,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,11.76,11.76,1
2021-03-20,W,3.0,1.0,1.0,0.3333333333333333,4.0,1.3333333333333333,5.0,1.6666666666666667,2.3,0.7666666666666666,1.6,0.5333333333333333,54.97222222222223,18.324074074074076,163.0,40.75,6.0,1.5,7.0,1.75,7.0,1.75,143.0,35.75,235.0,58.75,29.580634920634918,7.395158730158729,6.0,1.5,1.0,0.25,13.0,3.25,3.0,0.75,3.0,0.75,25.9,6.475,69.8,69.8,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,13.96,13.96,1
2021-04-03,W,1.0,0.5,0.0,0.0,3.0,1.5,1.0,0.5,0.9,0.45,0.1,0.05,21.365822784810124,10.682911392405062,192.0,27.428571428571427,10.0,1.4285714285714286,4.0,0.5714285714285714,4.0,0.5714285714285714,174.0,24.857142857142858,274.0,39.142857142857146,57.73417910447761,8.24773987206823,8.0,1.6,3.0,0.6,18.0,3.6,5.0,1.0,5.0,1.0,39.5042951907131,7.90085903814262,88.0,88.0,44.0,44.0,0.0,0.0,0.0,0.0,44.0,44.0,17.6,17.6,1
2021-04-06,W,3.0,0.75,0.0,0.0,7.0,1.75,4.0,1.0,1.9999999999999998,0.49999999999999994,0.2,0.05,45.61942028985507,11.404855072463768,168.0,42.0,6.0,1.5,12.0,3.0,12.0,3.0,139.0,34.75,233.0,58.25,34.346666666666664,8.586666666666666,6.0,1.5,3.0,0.75,12.0,3.0,8.0,2.0,8.0,2.0,30.4,7.6,76.9,76.9,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,15.38,15.38,1
2021-04-10,W,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.2,0.1,0.1,0.05,14.53661971830986,7.26830985915493,136.0,17.0,7.0,0.875,12.0,1.5,12.0,1.5,108.0,13.5,250.0,31.25,40.32011851382955,5.040014814228694,0.0,0.0,7.0,1.4,14.0,2.8,10.0,2.0,10.0,2.0,36.730357142857144,7.346071428571429,61.5,61.5,16.0,16.0,0.0,0.0,0.0,0.0,16.0,16.0,12.3,12.3,1
2021-04-21,W,2.0,0.4,1.0,0.2,2.0,0.4,9.0,1.8,2.0,0.4,1.1,0.22000000000000003,33.7621273166801,6.75242546333602,223.0,44.6,4.0,0.8,7.0,1.4,7.0,1.4,186.0,37.2,302.0,60.4,38.35946727549467,7.671893455098934,4.0,0.8,3.0,0.6,12.0,2.4,3.0,0.6,3.0,0.6,39.2159477124183,7.8431895424836595,93.5,93.5,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,18.700000000000003,18.700000000000003,1
2021-05-01,W,0.0,0.0,1.0,0.25,1.0,0.25,11.0,2.75,0.5,0.125,1.1,0.275,19.22781262098335,4.8069531552458376,215.0,53.75,6.0,1.5,3.0,0.75,3.0,0.75,134.0,33.5,267.0,66.75,37.6846404744255,9.421160118606375,3.0,0.5,1.0,0.16666666666666666,9.0,1.5,4.0,0.6666666666666666,4.0,0.6666666666666666,22.685714285714287,3.7809523809523813,89.2,89.2,33.0,33.0,0.0,0.0,0.0,0.0,33.0,33.0,17.84,17.84,1
2021-05-05,L,0.0,0.0,0.0,0.0,3.0,1.0,7.0,2.3333333333333335,0.4,0.13333333333333333,0.0,0.0,6.7340909090909085,2.2446969696969696,251.0,62.75,4.0,1.0,0.0,0.0,0.0,0.0,194.0,48.5,298.0,74.5,23.504444444444445,5.876111111111111,2.0,0.2857142857142857,3.0,0.42857142857142855,2.0,0.2857142857142857,9.0,1.2857142857142858,9.0,1.2857142857142858,31.421039426523297,4.488719918074756,90.6,90.6,48.0,48.0,0.0,0.0,0.0,0.0,48.0,48.0,18.12,18.12,0
2021-05-13,W,2.0,0.3333333333333333,1.0,0.16666666666666666,5.0,0.8333333333333334,3.0,0.5,0.8,0.13333333333333333,0.2,0.03333333333333333,49.719884859123496,8.286647476520583,246.0,61.5,7.0,1.75,8.0,2.0,8.0,2.0,207.0,51.75,308.0,77.0,35.64305257207462,8.910763143018656,8.0,2.0,4.0,1.0,5.0,1.25,3.0,0.75,3.0,0.75,33.85,8.4625,91.4,91.4,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,18.28,18.28,1
2021-05-16,W,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.8,0.2,0.04,0.0,0.0,3.7600725952813066,0.7520145190562613,200.0,66.66666666666667,6.0,2.0,6.0,2.0,6.0,2.0,135.0,45.0,254.0,84.66666666666667,32.739999999999995,10.913333333333332,5.0,1.25,3.0,0.75,8.0,2.0,2.0,0.5,2.0,0.5,23.4,5.85,77.3,77.3,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,15.46,15.46,1
2021-05-22,W,1.0,0.25,1.0,0.25,2.0,0.5,3.0,0.75,0.7,0.175,0.1,0.025,29.656868686868687,7.414217171717172,157.0,31.4,6.0,1.2,4.0,0.8,4.0,0.8,142.0,28.4,238.0,47.6,33.91533522861881,6.783067045723762,0.0,0.0,3.0,0.5,3.0,0.5,7.0,1.1666666666666667,7.0,1.1666666666666667,15.071641791044774,2.5119402985074624,100.0,100.0,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,20.0,20.0,1
2021-08-14,W,3.0,0.5,1.0,0.16666666666666666,6.0,1.0,8.0,1.3333333333333333,1.2,0.19999999999999998,0.2,0.03333333333333333,58.37159743241833,9.728599572069722,187.0,37.4,4.0,0.8,7.0,1.4,7.0,1.4,184.0,36.8,244.0,48.8,46.72551724137931,9.34510344827586,10.0,2.5,6.0,1.5,5.0,1.25,2.0,0.5,2.0,0.5,34.9,8.725,77.4,77.4,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,15.48,15.48,1
2021-08-28,W,0.0,0.0,1.0,0.14285714285714285,1.0,0.14285714285714285,22.0,3.142857142857143,0.7,0.09999999999999999,0.30000000000000004,0.042857142857142864,32.881821511821514,4.697403073117359,130.0,43.333333333333336,1.0,0.3333333333333333,9.0,3.0,9.0,3.0,134.0,44.666666666666664,195.0,65.0,19.021452991452993,6.340484330484331,7.0,1.75,2.0,0.5,6.0,1.5,11.0,2.75,11.0,2.75,37.48867208672087,9.372168021680217,78.4,78.4,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,15.68,15.68,1
2021-09-12,W,3.0,1.5,1.0,0.5,4.0,2.0,2.0,1.0,1.3,0.65,0.8,0.4,32.01837606837607,16.009188034188035,235.0,33.57142857142857,5.0,0.7142857142857143,5.0,0.7142857142857143,5.0,0.7142857142857143,225.0,32.142857142857146,323.0,46.142857142857146,42.804945609945605,6.11499222999223,3.0,0.6,7.0,1.4,9.0,1.8,6.0,1.2,6.0,1.2,34.9,6.9799999999999995,77.5,77.5,31.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,15.5,15.5,1
2021-09-15,W,1.0,0.2,0.0,0.0,1.0,0.2,8.0,1.6,0.8,0.16,0.4,0.08,25.026015557476235,5.005203111495247,172.0,43.0,4.0,1.0,6.0,1.5,6.0,1.5,140.0,35.0,226.0,56.5,34.87012658227848,8.71753164556962,3.0,0.75,5.0,1.25,12.0,3.0,8.0,2.0,8.0,2.0,30.4,7.6,88.6,88.6,31.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,17.72,17.72,1
2021-09-19,W,2.0,0.4,2.0,0.4,5.0,1.0,11.0,2.2,1.1,0.22000000000000003,1.0,0.2,53.37049783549784,10.674099567099567,167.0,33.4,2.0,0.4,2.0,0.4,2.0,0.4,142.0,28.4,217.0,43.4,29.99804861804862,5.9996097236097246,4.0,0.8,2.0,0.4,16.0,3.2,5.0,1.0,5.0,1.0,33.5,6.7,77.8,77.8,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,15.56,15.56,1
2021-09-22,W,2.0,0.4,3.0,0.6,6.0,1.2,10.0,2.0,1.1,0.22000000000000003,1.5999999999999999,0.31999999999999995,57.1331982690157,11.42663965380314,138.0,27.6,4.0,0.8,7.0,1.4,7.0,1.4,123.0,24.6,184.0,36.8,38.1769236917288,7.635384738345761,6.0,1.5,6.0,1.5,7.0,1.75,8.0,2.0,8.0,2.0,38.95739803094233,9.739349507735582,84.2,84.2,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,16.840000000000003,16.840000000000003,1
2021-09-28,L,1.0,0.25,0.0,0.0,7.0,1.75,11.0,2.75,1.9000000000000001,0.47500000000000003,0.7000000000000001,0.17500000000000002,42.01538461538462,10.503846153846155,189.0,47.25,7.0,1.75,6.0,1.5,6.0,1.5,145.0,36.25,244.0,61.0,33.54923076923077,8.387307692307692,2.0,0.3333333333333333,1.0,0.16666666666666666,1.0,0.16666666666666666,9.0,1.5,9.0,1.5,14.592307692307694,2.4320512820512823,94.3,94.3,33.0,33.0,1.0,1.0,0.0,0.0,33.0,33.0,16.36,16.36,0
2021-10-03,L,1.0,0.25,1.0,0.25,4.0,1.0,14.0,3.5,1.1,0.275,0.4,0.1,31.262222222222228,7.815555555555557,199.0,33.166666666666664,1.0,0.16666666666666666,9.0,1.5,9.0,1.5,197.0,32.833333333333336,258.0,43.0,33.21883040935673,5.536471734892788,3.0,0.75,1.0,0.25,8.0,2.0,3.0,0.75,3.0,0.75,15.399999999999999,3.8499999999999996,100.0,100.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,20.0,20.0,0
2021-10-19,W,4.0,1.0,2.0,0.5,8.0,2.0,11.0,2.75,2.3000000000000003,0.5750000000000001,1.3,0.325,73.89090909090909,18.472727272727273,245.0,49.0,5.0,1.0,8.0,1.6,8.0,1.6,135.0,27.0,301.0,60.2,44.38575424575424,8.877150849150848,5.0,0.8333333333333334,2.0,0.3333333333333333,5.0,0.8333333333333334,6.0,1.0,6.0,1.0,30.727975376196994,5.121329229366165,87.2,87.2,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,17.44,17.44,1
2021-10-24,W,1.0,0.16666666666666666,1.0,0.16666666666666666,3.0,0.5,11.0,1.8333333333333333,1.1,0.18333333333333335,0.2,0.03333333333333333,40.5326917057903,6.755448617631717,116.0,38.666666666666664,3.0,1.0,8.0,2.6666666666666665,8.0,2.6666666666666665,98.0,32.666666666666664,174.0,58.0,17.26,5.753333333333334,2.0,0.5,2.0,0.5,7.0,1.75,3.0,0.75,3.0,0.75,19.301111111111112,4.825277777777778,68.0,68.0,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,13.6,13.6,1
2021-10-30,W,2.0,0.4,1.0,0.2,4.0,0.8,10.0,2.0,0.9,0.18,0.30000000000000004,0.06000000000000001,44.14479682283872,8.828959364567744,200.0,50.0,7.0,1.75,7.0,1.75,7.0,1.75,183.0,45.75,257.0,64.25,49.660963855421684,12.415240963855421,5.0,0.8333333333333334,4.0,0.6666666666666666,22.0,3.6666666666666665,8.0,1.3333333333333333,8.0,1.3333333333333333,48.92067307692307,8.153445512820513,95.0,95.0,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,19.0,1
2021-11-03,W,2.0,0.5,2.0,0.5,2.0,0.5,14.0,3.5,1.2000000000000002,0.30000000000000004,1.8000000000000003,0.45000000000000007,29.492307692307694,7.3730769230769235,188.0,62.666666666666664,2.0,0.6666666666666666,6.0,2.0,6.0,2.0,112.0,37.333333333333336,227.0,75.66666666666667,23.52,7.84,4.0,0.8,7.0,1.4,7.0,1.4,5.0,1.0,5.0,1.0,44.784615384615385,8.956923076923077,90.9,90.9,40.0,40.0,0.0,0.0,0.0,0.0,40.0,40.0,18.18,18.18,1
2021-11-06,W,1.0,0.2,0.0,0.0,4.0,0.8,8.0,1.6,1.9,0.38,0.6,0.12,38.12926829268293,7.625853658536586,151.0,50.333333333333336,3.0,1.0,11.0,3.6666666666666665,11.0,3.6666666666666665,119.0,39.666666666666664,198.0,66.0,24.840000000000003,8.280000000000001,5.0,1.0,5.0,1.0,7.0,1.4,9.0,1.8,9.0,1.8,35.94494382022472,7.188988764044945,90.5,90.5,38.0,38.0,0.0,0.0,0.0,0.0,38.0,38.0,18.1,18.1,1
2021-11-21,W,2.0,0.4,0.0,0.0,7.0,1.4,16.0,3.2,2.5,0.5,1.0,0.2,57.851537070524415,11.570307414104883,239.0,47.8,7.0,1.4,3.0,0.6,3.0,0.6,146.0,29.2,286.0,57.2,59.02998849252014,11.805997698504028,6.0,1.2,3.0,0.6,17.0,3.4,6.0,1.2,6.0,1.2,35.985365853658536,7.1970731707317075,80.0,80.0,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,16.0,16.0,1
2021-11-24,W,1.0,0.25,1.0,0.25,5.0,1.25,9.0,2.25,1.1,0.275,0.8,0.2,44.26385542168675,11.065963855421687,259.0,64.75,2.0,0.5,8.0,2.0,8.0,2.0,165.0,41.25,299.0,74.75,30.950602409638552,7.737650602409638,5.0,0.7142857142857143,3.0,0.42857142857142855,7.0,1.0,7.0,1.0,7.0,1.0,59.25581194536737,8.465115992195338,96.2,96.2,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,19.24,19.24,1
2021-11-28,W,2.0,0.3333333333333333,0.0,0.0,3.0,0.5,9.0,1.5,1.0,0.16666666666666666,0.0,0.0,32.737908863920104,5.456318143986684,192.0,48.0,4.0,1.0,3.0,0.75,3.0,0.75,177.0,44.25,232.0,58.0,28.069999999999997,7.017499999999999,3.0,0.75,3.0,0.75,9.0,2.25,3.0,0.75,3.0,0.75,20.92136079900125,5.230340199750312,77.1,77.1,27.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,15.419999999999998,15.419999999999998,1
2021-12-01,W,1.0,0.25,0.0,0.0,5.0,1.25,3.0,0.75,1.5,0.375,0.7999999999999999,0.19999999999999998,26.014285714285716,6.503571428571429,210.0,42.0,4.0,0.8,6.0,1.2,6.0,1.2,177.0,35.4,263.0,52.6,36.15652173913043,7.231304347826087,5.0,1.0,7.0,1.4,18.0,3.6,7.0,1.4,7.0,1.4,45.3873417721519,9.07746835443038,66.7,66.7,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,13.34,13.34,1
2021-12-04,W,2.0,0.4,1.0,0.2,7.0,1.4,15.0,3.0,1.5,0.3,0.5,0.1,47.94864864864866,9.589729729729731,160.0,32.0,3.0,0.6,9.0,1.8,9.0,1.8,148.0,29.6,205.0,41.0,33.746875,6.749375000000001,3.0,0.75,7.0,1.75,19.0,4.75,7.0,1.75,7.0,1.75,42.9,10.725,43.8,43.8,14.0,14.0,0.0,0.0,0.0,0.0,14.0,14.0,8.759999999999998,8.759999999999998,1
2021-12-07,W,1.0,0.16666666666666666,1.0,0.16666666666666666,3.0,0.5,6.0,1.0,1.0,0.16666666666666666,0.30000000000000004,0.05000000000000001,41.15871090934381,6.859785151557301,207.0,41.4,5.0,1.0,0.0,0.0,0.0,0.0,138.0,27.6,243.0,48.6,31.415454545454544,6.283090909090909,5.0,1.25,5.0,1.25,16.0,4.0,1.0,0.25,1.0,0.25,28.4,7.1,73.9,73.9,17.0,17.0,0.0,0.0,0.0,0.0,17.0,17.0,14.78,14.78,1
2021-12-12,W,2.0,0.3333333333333333,2.0,0.3333333333333333,3.0,0.5,5.0,0.8333333333333334,0.30000000000000004,0.05000000000000001,0.30000000000000004,0.05000000000000001,37.05913621262459,6.176522702104098,218.0,72.66666666666667,2.0,0.6666666666666666,6.0,2.0,6.0,2.0,175.0,58.333333333333336,266.0,88.66666666666667,19.98,6.66,2.0,0.4,1.0,0.2,10.0,2.0,6.0,1.2,6.0,1.2,27.4625,5.4925,83.3,83.3,35.0,35.0,0.0,0.0,0.0,0.0,35.0,35.0,16.66,16.66,1
2021-12-22,W,2.0,0.4,0.0,0.0,3.0,0.6,4.0,0.8,0.6,0.12,0.5,0.1,26.462653301020783,5.292530660204156,233.0,77.66666666666667,4.0,1.3333333333333333,9.0,3.0,9.0,3.0,184.0,61.333333333333336,285.0,95.0,29.54,9.846666666666666,7.0,1.75,7.0,1.75,14.0,3.5,5.0,1.25,5.0,1.25,42.400000000000006,10.600000000000001,65.6,65.6,21.0,21.0,0.0,0.0,0.0,0.0,21.0,21.0,13.119999999999996,13.119999999999996,1
2022-01-02,L,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,0.2,0.04,0.1,0.02,4.675,0.9349999999999999,228.0,57.0,3.0,0.75,10.0,2.5,10.0,2.5,194.0,48.5,300.0,75.0,29.774285714285714,7.4435714285714285,2.0,0.4,4.0,0.8,5.0,1.0,5.0,1.0,5.0,1.0,31.036190476190477,6.207238095238095,90.0,90.0,27.0,27.0,1.0,1.0,0.0,0.0,27.0,27.0,15.5,15.5,0
2022-01-08,W,4.0,0.8,0.0,0.0,5.0,1.0,8.0,1.6,3.5,0.7,0.9,0.18,45.04286469344609,9.008572938689218,199.0,39.8,6.0,1.2,3.0,0.6,3.0,0.6,190.0,38.0,250.0,50.0,33.56496894409938,6.712993788819875,8.0,1.6,1.0,0.2,4.0,0.8,3.0,0.6,3.0,0.6,25.539534883720933,5.107906976744187,86.2,86.2,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,17.24,17.24,1
2022-02-06,W,1.0,0.2,0.0,0.0,9.0,1.8,10.0,2.0,1.7,0.33999999999999997,0.5,0.1,43.7375,8.747499999999999,208.0,41.6,6.0,1.2,6.0,1.2,6.0,1.2,167.0,33.4,254.0,50.8,47.32325581395349,9.464651162790698,3.0,0.6,6.0,1.2,5.0,1.0,6.0,1.2,6.0,1.2,33.195180722891564,6.639036144578313,74.4,74.4,29.0,29.0,0.0,0.0,0.0,0.0,29.0,29.0,14.880000000000004,14.880000000000004,1
2022-02-15,L,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1666666666666667,0.1,0.016666666666666666,0.0,0.0,5.036842105263157,0.8394736842105263,180.0,45.0,1.0,0.25,10.0,2.5,10.0,2.5,136.0,34.0,230.0,57.5,23.633333333333333,5.908333333333333,6.0,1.2,6.0,1.2,8.0,1.6,7.0,1.4,7.0,1.4,35.1416604892513,7.02833209785026,80.0,80.0,28.0,28.0,0.0,0.0,0.0,0.0,28.0,28.0,16.0,16.0,0
2022-02-19,W,3.0,0.6,2.0,0.4,4.0,0.8,16.0,3.2,2.1999999999999997,0.43999999999999995,1.0,0.2,62.18888888888889,12.437777777777779,223.0,55.75,5.0,1.25,7.0,1.75,7.0,1.75,206.0,51.5,290.0,72.5,32.83777777777778,8.209444444444445,6.0,1.0,1.0,0.16666666666666666,7.0,1.1666666666666667,5.0,0.8333333333333334,5.0,0.8333333333333334,21.629235880398674,3.6048726467331123,88.9,88.9,32.0,32.0,0.0,0.0,0.0,0.0,32.0,32.0,17.78,17.78,1
2022-02-26,W,1.0,0.2,1.0,0.2,6.0,1.2,13.0,2.6,1.9,0.38,1.2,0.24,38.396027935399395,7.679205587079879,248.0,49.6,4.0,0.8,5.0,1.0,5.0,1.0,158.0,31.6,308.0,61.6,33.955862068965516,6.791172413793103,6.0,1.5,4.0,1.0,8.0,2.0,11.0,2.75,11.0,2.75,42.4,10.6,71.1,71.1,27.0,27.0,0.0,0.0,0.0,0.0,27.0,27.0,14.22,14.22,1
2022-03-05,W,2.0,0.3333333333333333,1.0,0.16666666666666666,4.0,0.6666666666666666,13.0,2.1666666666666665,1.6,0.26666666666666666,0.4,0.06666666666666667,56.60186409799599,9.433644016332666,192.0,48.0,2.0,0.5,5.0,1.25,5.0,1.25,181.0,45.25,249.0,62.25,29.304444444444446,7.3261111111111115,2.0,0.4,5.0,1.0,3.0,0.6,4.0,0.8,4.0,0.8,33.32168674698795,6.66433734939759,88.0,88.0,22.0,22.0,0.0,0.0,0.0,0.0,22.0,22.0,17.6,17.6,1
2022-03-09,W,3.0,0.75,1.0,0.25,6.0,1.5,14.0,3.5,1.8,0.45,0.7,0.175,45.32836134453782,11.332090336134454,164.0,41.0,6.0,1.5,9.0,2.25,9.0,2.25,126.0,31.5,214.0,53.5,38.784201680672275,9.696050420168069,8.0,1.6,5.0,1.0,7.0,1.4,9.0,1.8,9.0,1.8,47.43846153846154,9.487692307692308,63.6,63.6,7.0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,12.72,12.72,1
2022-03-14,W,3.0,0.75,1.0,0.25,3.0,0.75,16.0,4.0,1.6,0.4,0.9,0.225,43.05,10.7625,182.0,36.4,0.0,0.0,9.0,1.8,9.0,1.8,159.0,31.8,240.0,48.0,23.159272826681246,4.6318545653362495,4.0,0.6666666666666666,5.0,0.8333333333333334,9.0,1.5,8.0,1.3333333333333333,8.0,1.3333333333333333,49.99525119899363,8.332541866498937,81.8,81.8,18.0,18.0,0.0,0.0,0.0,0.0,18.0,18.0,16.36,16.36,1
2022-03-20,L,0.0,0.0,0.0,0.0,3.0,0.5,14.0,2.3333333333333335,0.7,0.11666666666666665,0.39999999999999997,0.06666666666666667,17.470737327188942,2.9117895545314902,107.0,35.666666666666664,3.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,85.0,28.333333333333332,133.0,44.333333333333336,19.099999999999998,6.366666666666666,6.0,1.2,8.0,1.6,7.0,1.4,3.0,0.6,3.0,0.6,51.10806451612903,10.221612903225807,77.4,77.4,24.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,15.48,15.48,0
2022-04-02,W,2.0,0.5,0.0,0.0,2.0,0.5,12.0,3.0,2.7,0.675,0.1,0.025,21.55,5.3875,168.0,33.6,3.0,0.6,2.0,0.4,2.0,0.4,126.0,25.2,217.0,43.4,21.843737769080235,4.368747553816047,7.0,1.1666666666666667,2.0,0.3333333333333333,14.0,2.3333333333333335,4.0,0.6666666666666666,4.0,0.6666666666666666,43.72142857142857,7.286904761904761,90.9,90.9,20.0,20.0,0.0,0.0,0.0,0.0,20.0,20.0,18.18,18.18,1
2022-04-06,W,3.0,0.6,1.0,0.2,3.0,0.6,5.0,1.0,1.6,0.32,0.5,0.1,30.594117647058823,6.118823529411765,120.0,30.0,3.0,0.75,7.0,1.75,7.0,1.75,93.0,23.25,170.0,42.5,29.83890410958904,7.45972602739726,3.0,0.6,8.0,1.6,11.0,2.2,6.0,1.2,6.0,1.2,47.85238095238095,9.570476190476189,69.4,69.4,34.0,34.0,0.0,0.0,0.0,0.0,34.0,34.0,13.88,13.88,1
2022-04-09,W,0.0,0.0,2.0,0.4,3.0,0.6,10.0,2.0,0.30000000000000004,0.06000000000000001,1.0,0.2,39.63421119867927,7.926842239735853,216.0,54.0,5.0,1.25,1.0,0.25,1.0,0.25,153.0,38.25,265.0,66.25,31.653513513513513,7.913378378378378,1.0,0.2,5.0,1.0,5.0,1.0,5.0,1.0,5.0,1.0,29.4,5.88,82.6,82.6,19.0,19.0,0.0,0.0,0.0,0.0,19.0,19.0,16.52,16.52,1
2022-04-12,L,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,0.3333333333333333,8.0,2.6666666666666665,0.6,0.19999999999999998,0.5,0.16666666666666666,19.084122807017543,6.3613742690058475,163.0,27.166666666666668,1.0,0.16666666666666666,13.0,2.1666666666666665,13.0,2.1666666666666665,108.0,18.0,235.0,39.166666666666664,31.242657365157363,5.207109560859561,6.0,1.0,6.0,1.0,17.0,2.8333333333333335,12.0,2.0,12.0,2.0,53.95819716236717,8.993032860394528,60.8,60.8,31.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,12.16,12.16,0
2022-04-17,W,2.0,0.3333333333333333,1.0,0.16666666666666666,4.0,0.6666666666666666,16.0,2.6666666666666665,1.0,0.16666666666666666,0.6,0.09999999999999999,44.979088639200995,7.496514773200166,171.0,57.0,3.0,1.0,4.0,1.3333333333333333,4.0,1.3333333333333333,129.0,43.0,206.0,68.66666666666667,22.48638888888889,7.495462962962963,2.0,0.4,2.0,0.4,3.0,0.6,11.0,2.2,11.0,2.2,22.4,4.4799999999999995,78.9,78.9,30.0,30.0,0.0,0.0,0.0,0.0,30.0,30.0,15.78,15.78,1
2022-04-20,W,1.0,0.25,1.0,0.25,3.0,0.75,14.0,3.5,3.0,0.75,0.9,0.225,42.816853932584266,10.704213483146066,220.0,44.0,4.0,0.8,6.0,1.2,6.0,1.2,205.0,41.0,272.0,54.4,43.61162426614481,8.722324853228962,7.0,1.4,5.0,1.0,11.0,2.2,9.0,1.8,9.0,1.8,53.9,10.78,75.8,75.8,25.0,25.0,0.0,0.0,0.0,0.0,25.0,25.0,15.16,15.16,1
2022-04-26,L,3.0,0.6,0.0,0.0,3.0,0.6,16.0,3.2,1.4000000000000001,0.28,0.4,0.08,34.14053473263368,6.828106946526736,105.0,26.25,1.0,0.25,4.0,1.0,4.0,1.0,69.0,17.25,137.0,34.25,15.28750915750916,3.82187728937729,7.0,1.4,6.0,1.2,12.0,2.4,3.0,0.6,3.0,0.6,49.9,9.98,60.5,60.5,26.0,26.0,0.0,0.0,0.0,0.0,26.0,26.0,12.1,12.1,0
