Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int,Match URL,Season, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Ast,xAG,xA,KP,PPA,CrsPA,PrgP,Position_Group,Rebalanced_Score,Week
2024-06-01,Champions League,Dortmund,Ferland Mendy,23.0,fr FRA,LB,28-359,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,23_24,63.0,3.0,2.0,0.0,0.0,0.0,52.0,52.0,100.0,7.0,37.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,4.0,3.0,0.0,52.0,52.0,100.0,739.0,181.0,31.0,31.0,100.0,17.0,17.0,100.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,Defense,15.6,22
2024-06-01,Champions League,Dortmund,Nacho,6.0,es ESP,CB,34-135,90.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,23_24,65.0,1.0,0.0,0.1,0.1,0.0,58.0,60.0,96.7,0.0,44.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,58.0,60.0,96.7,950.0,352.0,25.0,25.0,100.0,30.0,31.0,96.8,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense,6.1,22
2024-06-01,Champions League,Dortmund,Antonio Rüdiger,22.0,de GER,CB,31-090,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,23_24,81.0,1.0,0.0,0.0,0.0,0.0,74.0,77.0,96.1,11.0,63.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,74.0,77.0,96.1,1458.0,575.0,25.0,26.0,96.2,39.0,40.0,97.5,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Defense,4.1,22
2024-06-01,Champions League,Dortmund,Dani Carvajal,2.0,es ESP,RB,32-142,90.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,23_24,71.0,1.0,3.0,0.3,0.3,0.0,50.0,63.0,79.4,4.0,33.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,50.0,63.0,79.4,833.0,204.0,23.0,26.0,88.5,24.0,28.0,85.7,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Defense,8.6,22
2024-06-01,Champions League,Dortmund,Thibaut Courtois,1.0,be BEL,GK,32-021,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/92843563/Dortmund-Real-Madrid-June-1-2024-Champions-League,23_24,26.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,82.6,329.0,177.0,5.0,5.0,100.0,13.0,13.0,100.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,16.52,22
2024-08-18,La Liga,Mallorca,Kylian Mbappé,9.0,fr FRA,FW,25-242,90.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,40.0,0.0,0.0,0.3,0.3,0.0,25.0,32.0,78.1,5.0,26.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,32.0,78.1,341.0,62.0,16.0,21.0,76.2,7.0,7.0,100.0,1.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,5.0,Forward,5.6,33
2024-08-18,La Liga,Mallorca,Vinicius Júnior,7.0,br BRA,LW,24-037,87.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,55.0,0.0,0.0,0.1,0.1,0.3,33.0,44.0,75.0,5.0,41.0,4.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,44.0,75.0,459.0,73.0,19.0,23.0,82.6,8.0,12.0,66.7,2.0,2.0,1.0,0.3,0.4,6.0,3.0,0.0,5.0,Forward,9.648390804597703,33
2024-08-18,La Liga,Mallorca,Brahim Díaz,21.0,ma MAR,LW,25-015,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,100.0,66.0,28.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Forward,0.0033333333333333,33
2024-08-18,La Liga,Mallorca,Rodrygo,11.0,br BRA,RW,23-222,90.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,77.0,1.0,2.0,0.2,0.2,0.0,60.0,69.0,87.0,4.0,50.0,5.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,60.0,69.0,87.0,762.0,147.0,38.0,39.0,97.4,19.0,20.0,95.0,1.0,6.0,0.0,0.0,0.1,1.0,1.0,0.0,4.0,Forward,14.6,33
2024-08-18,La Liga,Mallorca,Jude Bellingham,5.0,eng ENG,LM,21-050,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,82.0,6.0,2.0,0.0,0.0,0.1,63.0,73.0,86.3,14.0,57.0,2.0,1.0,1.0,6.0,5.0,5.0,1.0,0.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,6.0,0.0,0.0,63.0,73.0,86.3,1066.0,346.0,32.0,34.0,94.1,24.0,26.0,92.3,5.0,8.0,0.0,0.1,0.2,2.0,3.0,0.0,14.0,Midfield,11.460114942528737,33
2024-08-18,La Liga,Mallorca,Arda Güler,15.0,tr TUR,RM,19-175,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,5.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,25.0,0.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Midfield,0.0033333333333333,33
2024-08-18,La Liga,Mallorca,Aurélien Tchouaméni,14.0,fr FRA,CM,24-204,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,63.0,4.0,0.0,0.0,0.0,0.0,57.0,58.0,98.3,4.0,42.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,57.0,58.0,98.3,982.0,229.0,23.0,24.0,95.8,25.0,25.0,100.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Midfield,8.470824372759857,33
2024-08-18,La Liga,Mallorca,Luka Modrić,10.0,hr CRO,CM,38-344,28.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,46.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,81.8,5.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,44.0,81.8,607.0,166.0,16.0,17.0,94.1,15.0,18.0,83.3,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Midfield,4.391111111111111,33
2024-08-18,La Liga,Mallorca,Federico Valverde,8.0,uy URU,"RM,LM",26-027,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,88.0,1.0,0.0,0.0,0.0,0.0,69.0,78.0,88.5,8.0,54.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,69.0,78.0,88.5,1037.0,244.0,33.0,34.0,97.1,31.0,33.0,93.9,2.0,4.0,0.0,0.0,0.1,1.0,1.0,0.0,8.0,Midfield,6.7,33
2024-08-18,La Liga,Mallorca,Ferland Mendy,23.0,fr FRA,LB,29-071,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,81.0,1.0,1.0,0.0,0.0,0.0,71.0,72.0,98.6,3.0,46.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,71.0,72.0,98.6,1040.0,301.0,47.0,47.0,100.0,17.0,17.0,100.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Defense,7.1775405742821485,33
2024-08-18,La Liga,Mallorca,Antonio Rüdiger,22.0,de GER,CB,31-168,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,83.0,0.0,1.0,0.0,0.0,0.0,65.0,73.0,89.0,9.0,50.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,6.0,0.0,65.0,73.0,89.0,1056.0,311.0,26.0,27.0,96.3,34.0,38.0,89.5,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Defense,8.1,33
2024-08-18,La Liga,Mallorca,Éder Militão,3.0,br BRA,CB,26-213,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,67.0,2.0,0.0,0.0,0.0,0.0,58.0,60.0,96.7,5.0,51.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,58.0,60.0,96.7,1081.0,401.0,18.0,18.0,100.0,35.0,35.0,100.0,3.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,Defense,6.6,33
2024-08-18,La Liga,Mallorca,Dani Carvajal,2.0,es ESP,RB,32-220,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,68.0,0.0,0.0,0.0,0.0,0.0,50.0,59.0,84.7,2.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,50.0,59.0,84.7,697.0,238.0,31.0,34.0,91.2,18.0,21.0,85.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Defense,5.851369509043928,33
2024-08-18,La Liga,Mallorca,Lucas Vázquez,17.0,es ESP,RB,33-048,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,50.0,17.0,1.0,2.0,2.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Defense,0.0044444444444444,33
2024-08-18,La Liga,Mallorca,Thibaut Courtois,1.0,be BEL,GK,32-099,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c6b7a6e0/Mallorca-Real-Madrid-August-18-2024-La-Liga,24_25,29.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.3,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,26.0,92.3,549.0,326.0,7.0,7.0,100.0,11.0,11.0,100.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,18.46,33
2024-08-25,La Liga,Valladolid,Kylian Mbappé,9.0,fr FRA,FW,25-249,85.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,41.0,0.0,0.0,1.0,1.0,0.0,24.0,28.0,85.7,1.0,31.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,28.0,85.7,365.0,13.0,10.0,12.0,83.3,10.0,10.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Forward,10.388562091503267,34
2024-08-25,La Liga,Valladolid,Endrick,16.0,br BRA,FW,18-035,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,11.0,0.0,1.0,1.0,100.0,0.0,0.0,80.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,20.50555555555556,34
2024-08-25,La Liga,Valladolid,Vinicius Júnior,7.0,br BRA,LW,24-044,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,48.0,0.0,0.0,0.0,0.0,1.0,32.0,38.0,84.2,2.0,37.0,6.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,38.0,84.2,440.0,94.0,16.0,20.0,80.0,10.0,10.0,100.0,3.0,4.0,0.0,1.0,0.5,3.0,1.0,0.0,2.0,Forward,0.6290476190476191,34
2024-08-25,La Liga,Valladolid,Dani Ceballos,19.0,es ESP,"AM,LW",28-018,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,11.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,0.0,6.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,100.0,161.0,58.0,4.0,4.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,0.0066666666666666,34
2024-08-25,La Liga,Valladolid,Rodrygo,11.0,br BRA,RW,23-229,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,55.0,0.0,2.0,0.0,0.0,0.0,38.0,47.0,80.9,1.0,44.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,38.0,47.0,80.9,477.0,67.0,26.0,29.0,89.7,9.0,11.0,81.8,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,Forward,8.075555555555555,34
2024-08-25,La Liga,Valladolid,Luka Modrić,10.0,hr CRO,DM,38-351,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,26.0,1.0,0.0,0.0,0.0,0.0,18.0,24.0,75.0,1.0,18.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,18.0,24.0,75.0,289.0,106.0,6.0,8.0,75.0,11.0,12.0,91.7,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Midfield,4.251717171717172,34
2024-08-25,La Liga,Valladolid,Arda Güler,15.0,tr TUR,AM,19-182,68.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,60.0,3.0,1.0,0.5,0.5,0.2,38.0,48.0,79.2,4.0,44.0,2.0,4.0,1.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,38.0,48.0,79.2,591.0,122.0,18.0,19.0,94.7,16.0,19.0,84.2,2.0,3.0,0.0,0.2,0.4,1.0,2.0,0.0,4.0,Midfield,6.649084967320261,34
2024-08-25,La Liga,Valladolid,Brahim Díaz,21.0,ma MAR,"RW,LW",25-022,22.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,18.0,1.0,0.0,0.3,0.3,0.0,15.0,15.0,100.0,2.0,14.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,15.0,100.0,211.0,48.0,9.0,9.0,100.0,6.0,6.0,100.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,Forward,29.16080808080808,34
2024-08-25,La Liga,Valladolid,Aurélien Tchouaméni,14.0,fr FRA,DM,24-211,90.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,101.0,1.0,1.0,0.0,0.0,0.0,86.0,90.0,95.6,23.0,65.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0,86.0,90.0,95.6,1491.0,508.0,43.0,44.0,97.7,38.0,40.0,95.0,5.0,6.0,0.0,0.0,0.1,1.0,2.0,0.0,23.0,Midfield,9.72,34
2024-08-25,La Liga,Valladolid,Federico Valverde,8.0,uy URU,"DM,AM,RW",26-034,90.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,73.0,3.0,2.0,0.0,0.0,0.3,55.0,61.0,90.2,11.0,54.0,2.0,1.0,1.0,3.0,2.0,0.0,3.0,0.0,1.0,3.0,2.0,2.0,0.0,2.0,2.0,5.0,2.0,0.0,55.0,61.0,90.2,940.0,273.0,25.0,29.0,86.2,26.0,26.0,100.0,4.0,5.0,0.0,0.3,0.1,2.0,2.0,0.0,11.0,Forward,12.1,34
2024-08-25,La Liga,Valladolid,Fran Garcia,20.0,es ESP,LB,25-011,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,75.0,3.0,0.0,0.0,0.0,0.2,63.0,67.0,94.0,8.0,51.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,0.0,63.0,67.0,94.0,1015.0,182.0,35.0,35.0,100.0,23.0,25.0,92.0,4.0,5.0,0.0,0.2,0.2,2.0,2.0,2.0,8.0,Defense,10.6,34
2024-08-25,La Liga,Valladolid,Antonio Rüdiger,22.0,de GER,CB,31-175,90.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,91.0,0.0,1.0,0.2,0.2,0.0,80.0,86.0,93.0,7.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,80.0,86.0,93.0,1526.0,580.0,27.0,27.0,100.0,46.0,50.0,92.0,7.0,9.0,0.0,0.0,0.1,1.0,2.0,0.0,7.0,Defense,4.1,34
2024-08-25,La Liga,Valladolid,Éder Militão,3.0,br BRA,CB,26-220,90.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,89.0,1.0,1.0,0.0,0.0,0.3,74.0,81.0,91.4,10.0,61.0,1.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,74.0,81.0,91.4,1571.0,583.0,21.0,22.0,95.5,46.0,50.0,92.0,7.0,9.0,1.0,0.3,0.0,2.0,0.0,0.0,10.0,Defense,10.1,34
2024-08-25,La Liga,Valladolid,Dani Carvajal,2.0,es ESP,RB,32-227,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,74.0,4.0,2.0,0.0,0.0,0.0,55.0,63.0,87.3,6.0,35.0,0.0,0.0,0.0,4.0,3.0,1.0,1.0,2.0,4.0,5.0,1.0,2.0,1.0,1.0,1.0,5.0,3.0,0.0,55.0,63.0,87.3,957.0,164.0,24.0,26.0,92.3,23.0,26.0,88.5,6.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0,Defense,15.6,34
2024-08-25,La Liga,Valladolid,Thibaut Courtois,1.0,be BEL,GK,32-106,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,https://fbref.com/en/matches/3f2f6c96/Real-Madrid-Valladolid-August-25-2024-La-Liga,24_25,31.0,0.0,0.0,0.0,0.0,0.0,28.0,30.0,93.3,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,28.0,30.0,93.3,615.0,387.0,9.0,9.0,100.0,14.0,14.0,100.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Goalkeeper,18.66,34
2024-08-29,La Liga,Las Palmas,Kylian Mbappé,9.0,fr FRA,"FW,LW",25-253,90.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,0.0,https://fbref.com/en/matches/173a87bb/Las-Palmas-Real-Madrid-August-29-2024-La-Liga,24_25,40.0,0.0,0.0,0.5,0.5,0.0,18.0,21.0,85.7,7.0,33.0,8.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,21.0,85.7,367.0,92.0,8.0,8.0,100.0,7.0,8.0,87.5,3.0,3.0,0.0,0.0,0.1,0.0,3.0,0.0,7.0,Forward,9.1,35
2024-08-29,La Liga,Las Palmas,Vinicius Júnior,7.0,br BRA,LW,24-048,85.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0,0.0,https://fbref.com/en/matches/173a87bb/Las-Palmas-Real-Madrid-August-29-2024-La-Liga,24_25,37.0,1.0,0.0,1.1,0.5,0.3,14.0,21.0,66.7,3.0,28.0,7.0,6.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,14.0,21.0,66.7,225.0,84.0,8.0,11.0,72.7,4.0,5.0,80.0,2.0,3.0,0.0,0.3,0.1,2.0,1.0,0.0,3.0,Forward,18.80032679738562,35
2024-08-29,La Liga,Las Palmas,Endrick,16.0,br BRA,FW,18-039,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/173a87bb/Las-Palmas-Real-Madrid-August-29-2024-La-Liga,24_25,3.0,0.0,0.0,0.2,0.2,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.15,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Forward,10.005555555555556,35
2024-08-29,La Liga,Las Palmas,Brahim Díaz,21.0,ma MAR,RW,25-026,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/173a87bb/Las-Palmas-Real-Madrid-August-29-2024-La-Liga,24_25,28.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,65.4,1.0,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.0,65.4,188.0,65.0,12.0,15.0,80.0,3.0,6.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Forward,0.05,35
