Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Int,Match URL,Season,Touches,Tkl,Blocks,Expected xG,Expected npxG,Expected xAG,SCA,GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,xAG,xA,KP,3-Jan,PPA,CrsPA,PrgP,SCA SCA,SCA GCA,1/3,Gls_per90,Ast_per90,Sh_per90,SoT_per90,PosGroup,Def_Action_Rate,Creativity_Index,Composite_Score,Composite_Score_roll3
2020-07-13,La Liga,Granada,Thibaut Courtois,13.0,be BEL,GK,28-063,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/4f76598e/Granada-Real-Madrid-July-13-2020-La-Liga,2020.0,52.0,0.0,0.0,0.0,0.0,0.0,,,37.0,50.0,74.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,50.0,74.0,952.0,523.0,5.0,5.0,100.0,25.0,25.0,100.0,7.0,20.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-07-16,La Liga,Villarreal,Thibaut Courtois,13.0,be BEL,GK,28-066,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/dcc0a2da/Real-Madrid-Villarreal-July-16-2020-La-Liga,2020.0,49.0,0.0,0.0,0.0,0.0,0.0,,,36.0,46.0,78.3,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,36.0,46.0,78.3,1025.0,614.0,4.0,4.0,100.0,17.0,17.0,100.0,14.0,24.0,58.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,1.0,0.0,0.0,0.0
2020-08-07,Champions League,Manchester City,Thibaut Courtois,13.0,be BEL,GK,28-088,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/ec5fbed8/Manchester-City-Real-Madrid-August-7-2020-Champions-League,2020.0,60.0,0.0,0.0,0.0,0.0,0.0,,,42.0,53.0,79.2,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,1.0,42.0,53.0,79.2,987.0,527.0,9.0,9.0,100.0,23.0,25.0,92.0,10.0,19.0,52.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,2.0,0.0,0.0,0.0
2020-09-20,La Liga,Real Sociedad,Thibaut Courtois,1.0,be BEL,GK,28-132,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/9ff705c3/Real-Sociedad-Real-Madrid-September-20-2020-La-Liga,2020.0,37.0,0.0,0.0,0.0,0.0,0.0,,,29.0,37.0,78.4,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,37.0,78.4,708.0,351.0,5.0,5.0,100.0,17.0,17.0,100.0,7.0,15.0,46.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-09-26,La Liga,Real Betis,Thibaut Courtois,1.0,be BEL,GK,28-138,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/eca849a3/Real-Betis-Real-Madrid-September-26-2020-La-Liga,2020.0,37.0,0.0,0.0,0.0,0.0,0.0,,,32.0,35.0,91.4,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,35.0,91.4,762.0,380.0,2.0,2.0,100.0,24.0,24.0,100.0,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-09-30,La Liga,Valladolid,Thibaut Courtois,1.0,be BEL,GK,28-142,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/9d7e2859/Real-Madrid-Valladolid-September-30-2020-La-Liga,2020.0,43.0,0.0,0.0,0.0,0.0,0.0,,,35.0,39.0,89.7,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,35.0,39.0,89.7,933.0,576.0,4.0,4.0,100.0,22.0,22.0,100.0,9.0,13.0,69.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,1.0,0.0,0.0,0.0
2020-10-04,La Liga,Levante,Thibaut Courtois,1.0,be BEL,GK,28-146,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/9364ca86/Levante-Real-Madrid-October-4-2020-La-Liga,2020.0,50.0,0.0,0.0,0.0,0.0,0.0,,,30.0,47.0,63.8,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,47.0,63.8,776.0,474.0,3.0,3.0,100.0,21.0,22.0,95.5,6.0,22.0,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-10-17,La Liga,Cadiz,Thibaut Courtois,1.0,be BEL,GK,28-159,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/edd4d083/Real-Madrid-Cadiz-October-17-2020-La-Liga,2020.0,34.0,0.0,0.0,0.0,0.0,0.0,,,29.0,30.0,96.7,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,30.0,96.7,556.0,426.0,10.0,10.0,100.0,16.0,16.0,100.0,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-10-21,Champions League,Shakhtar Donetsk,Thibaut Courtois,1.0,be BEL,GK,28-163,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/c4002b86/Real-Madrid-Shakhtar-Donetsk-October-21-2020-Champions-League,2020.0,16.0,0.0,0.0,0.0,0.0,0.0,,,12.0,12.0,100.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,100.0,257.0,208.0,3.0,3.0,100.0,7.0,7.0,100.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-10-24,La Liga,Barcelona,Thibaut Courtois,1.0,be BEL,GK,28-166,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/9b07dcbc/El-Clasico-Barcelona-Real-Madrid-October-24-2020-La-Liga,2020.0,36.0,0.0,0.0,0.0,0.0,0.0,,,27.0,32.0,84.4,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,27.0,32.0,84.4,500.0,259.0,7.0,7.0,100.0,20.0,20.0,100.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,3.0,0.0,0.0,0.0
2020-10-27,Champions League,Monchengladbach,Thibaut Courtois,1.0,be BEL,GK,28-169,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/ec8218f7/Monchengladbach-Real-Madrid-October-27-2020-Champions-League,2020.0,41.0,0.0,0.0,0.0,0.0,0.0,,,38.0,39.0,97.4,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,39.0,97.4,751.0,424.0,9.0,9.0,100.0,26.0,26.0,100.0,2.0,3.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-10-31,La Liga,Huesca,Thibaut Courtois,1.0,be BEL,GK,28-173,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/93673585/Real-Madrid-Huesca-October-31-2020-La-Liga,2020.0,31.0,0.0,0.0,0.0,0.0,0.0,,,28.0,31.0,90.3,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,31.0,90.3,614.0,398.0,4.0,4.0,100.0,18.0,18.0,100.0,6.0,9.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-11-03,Champions League,Internazionale,Thibaut Courtois,1.0,be BEL,GK,28-176,90.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,https://fbref.com/en/matches/3d44b744/Real-Madrid-Internazionale-November-3-2020-Champions-League,2020.0,58.0,0.0,0.0,0.0,0.0,0.0,,,44.0,55.0,80.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,44.0,55.0,80.0,1046.0,592.0,7.0,7.0,100.0,27.0,28.0,96.4,9.0,19.0,47.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,2.0,0.0,0.0,0.0
2020-11-08,La Liga,Valencia,Thibaut Courtois,1.0,be BEL,GK,28-181,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/67626947/Valencia-Real-Madrid-November-8-2020-La-Liga,2020.0,30.0,0.0,1.0,0.0,0.0,0.0,,,24.0,26.0,92.3,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,24.0,26.0,92.3,573.0,252.0,4.0,4.0,100.0,13.0,13.0,100.0,7.0,9.0,77.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-11-21,La Liga,Villarreal,Thibaut Courtois,1.0,be BEL,GK,28-194,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/3428445b/Villarreal-Real-Madrid-November-21-2020-La-Liga,2020.0,47.0,0.0,0.0,0.0,0.0,0.0,,,40.0,45.0,88.9,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,40.0,45.0,88.9,1003.0,643.0,8.0,8.0,100.0,22.0,22.0,100.0,10.0,15.0,66.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,2.0,0.0,0.0,0.0
2020-11-25,Champions League,Internazionale,Thibaut Courtois,1.0,be BEL,GK,28-198,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/73005389/Internazionale-Real-Madrid-November-25-2020-Champions-League,2020.0,37.0,0.0,0.0,0.0,0.0,0.0,,,30.0,35.0,85.7,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0,35.0,85.7,582.0,305.0,8.0,8.0,100.0,21.0,21.0,100.0,1.0,6.0,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,1.0,0.0,0.0,0.0
2020-11-28,La Liga,Alaves,Thibaut Courtois,1.0,be BEL,GK,28-201,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/8514945b/Real-Madrid-Alaves-November-28-2020-La-Liga,2020.0,20.0,0.0,0.0,0.0,0.0,0.0,,,12.0,16.0,75.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,16.0,75.0,252.0,162.0,2.0,2.0,100.0,8.0,9.0,88.9,2.0,5.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-01,Champions League,Shakhtar Donetsk,Thibaut Courtois,1.0,be BEL,GK,28-204,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/056ad534/Shakhtar-Donetsk-Real-Madrid-December-1-2020-Champions-League,2020.0,20.0,0.0,0.0,0.0,0.0,0.0,,,17.0,19.0,89.5,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.0,89.5,347.0,299.0,3.0,3.0,100.0,11.0,12.0,91.7,3.0,4.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-05,La Liga,Sevilla,Thibaut Courtois,1.0,be BEL,GK,28-208,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/6b44d551/Sevilla-Real-Madrid-December-5-2020-La-Liga,2020.0,37.0,0.0,0.0,0.0,0.0,0.0,,,20.0,36.0,55.6,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36.0,55.6,522.0,349.0,4.0,4.0,100.0,11.0,11.0,100.0,5.0,21.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-09,Champions League,Monchengladbach,Thibaut Courtois,1.0,be BEL,GK,28-212,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/21c9c2e7/Real-Madrid-Monchengladbach-December-9-2020-Champions-League,2020.0,48.0,0.0,0.0,0.0,0.0,0.0,,,42.0,47.0,89.4,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,47.0,89.4,1027.0,413.0,5.0,5.0,100.0,29.0,29.0,100.0,8.0,13.0,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-12,La Liga,Atletico Madrid,Thibaut Courtois,1.0,be BEL,GK,28-215,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/2d8a4ddd/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-December-12-2020-La-Liga,2020.0,42.0,0.0,0.0,0.0,0.0,0.0,,,29.0,40.0,72.5,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29.0,40.0,72.5,649.0,327.0,5.0,5.0,100.0,19.0,20.0,95.0,4.0,14.0,28.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,1.0,0.0,0.0,0.0
2020-12-15,La Liga,Athletic Club,Thibaut Courtois,1.0,be BEL,GK,28-218,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/ad50de94/Real-Madrid-Athletic-Club-December-15-2020-La-Liga,2020.0,29.0,0.0,0.0,0.0,0.0,0.0,,,26.0,26.0,100.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,100.0,734.0,555.0,6.0,6.0,100.0,14.0,14.0,100.0,6.0,6.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-20,La Liga,Eibar,Thibaut Courtois,1.0,be BEL,GK,28-223,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/1946dc03/Eibar-Real-Madrid-December-20-2020-La-Liga,2020.0,58.0,0.0,0.0,0.0,0.0,0.0,,,39.0,57.0,68.4,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,57.0,68.4,953.0,531.0,4.0,4.0,100.0,28.0,28.0,100.0,7.0,25.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-23,La Liga,Granada,Thibaut Courtois,1.0,be BEL,GK,28-226,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/d98e1eba/Real-Madrid-Granada-December-23-2020-La-Liga,2020.0,42.0,0.0,0.0,0.0,0.0,0.0,,,34.0,41.0,82.9,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,41.0,82.9,880.0,498.0,6.0,6.0,100.0,19.0,19.0,100.0,9.0,15.0,60.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2020-12-30,La Liga,Elche,Thibaut Courtois,1.0,be BEL,GK,28-233,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/7ae82df2/Elche-Real-Madrid-December-30-2020-La-Liga,2020.0,29.0,0.0,0.0,0.0,0.0,0.0,,,26.0,26.0,100.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,100.0,642.0,479.0,5.0,5.0,100.0,14.0,14.0,100.0,7.0,7.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-01-02,La Liga,Celta Vigo,Thibaut Courtois,1.0,be BEL,GK,28-236,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/db92bd0a/Real-Madrid-Celta-Vigo-January-2-2021-La-Liga,2021.0,32.0,0.0,0.0,0.0,0.0,0.0,,,22.0,31.0,71.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,31.0,71.0,679.0,467.0,2.0,2.0,100.0,11.0,11.0,100.0,9.0,18.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,1.0,0.0,0.0,0.0
2021-01-09,La Liga,Osasuna,Thibaut Courtois,1.0,be BEL,GK,28-243,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/ba67824f/Osasuna-Real-Madrid-January-9-2021-La-Liga,2021.0,38.0,0.0,0.0,0.0,0.0,0.0,,,32.0,37.0,86.5,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,37.0,86.5,659.0,307.0,7.0,7.0,100.0,19.0,19.0,100.0,6.0,11.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-01-23,La Liga,Alaves,Thibaut Courtois,1.0,be BEL,GK,28-257,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/7b89e161/Alaves-Real-Madrid-January-23-2021-La-Liga,2021.0,42.0,0.0,0.0,0.0,0.0,0.0,,,33.0,39.0,84.6,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,39.0,84.6,826.0,471.0,6.0,6.0,100.0,21.0,21.0,100.0,6.0,11.0,54.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-01-30,La Liga,Levante,Thibaut Courtois,1.0,be BEL,GK,28-264,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/884d8817/Real-Madrid-Levante-January-30-2021-La-Liga,2021.0,36.0,0.0,0.0,0.0,0.0,0.0,,,20.0,29.0,69.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,20.0,29.0,69.0,707.0,538.0,3.0,3.0,100.0,9.0,9.0,100.0,8.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,GK,2.0,0.0,0.0,0.0
2021-02-06,La Liga,Huesca,Thibaut Courtois,1.0,be BEL,GK,28-271,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/9f400de4/Huesca-Real-Madrid-February-6-2021-La-Liga,2021.0,35.0,0.0,0.0,0.0,0.0,0.0,,,28.0,34.0,82.4,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,82.4,780.0,467.0,2.0,2.0,100.0,14.0,15.0,93.3,12.0,17.0,70.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-02-09,La Liga,Getafe,Thibaut Courtois,1.0,be BEL,GK,28-274,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/58b3121d/Real-Madrid-Getafe-February-9-2021-La-Liga,2021.0,41.0,0.0,0.0,0.0,0.0,0.0,,,30.0,41.0,73.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,41.0,73.2,685.0,466.0,7.0,7.0,100.0,19.0,19.0,100.0,4.0,15.0,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-02-14,La Liga,Valencia,Thibaut Courtois,1.0,be BEL,GK,28-279,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/89c0562c/Real-Madrid-Valencia-February-14-2021-La-Liga,2021.0,29.0,0.0,0.0,0.0,0.0,0.0,,,25.0,28.0,89.3,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,28.0,89.3,764.0,580.0,2.0,2.0,100.0,16.0,16.0,100.0,7.0,10.0,70.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-02-20,La Liga,Valladolid,Thibaut Courtois,1.0,be BEL,GK,28-285,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/b811b635/Valladolid-Real-Madrid-February-20-2021-La-Liga,2021.0,33.0,0.0,0.0,0.0,0.0,0.0,,,21.0,30.0,70.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,30.0,70.0,586.0,388.0,2.0,2.0,100.0,11.0,12.0,91.7,8.0,16.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-02-24,Champions League,Atalanta,Thibaut Courtois,1.0,be BEL,GK,28-289,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/cba2c6de/Atalanta-Real-Madrid-February-24-2021-Champions-League,2021.0,20.0,0.0,0.0,0.0,0.0,0.0,,,18.0,20.0,90.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,90.0,470.0,275.0,1.0,1.0,100.0,11.0,11.0,100.0,6.0,8.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
2021-03-01,La Liga,Real Sociedad,Thibaut Courtois,1.0,be BEL,GK,28-294,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://fbref.com/en/matches/b07e158b/Real-Madrid-Real-Sociedad-March-1-2021-La-Liga,2021.0,35.0,0.0,0.0,0.0,0.0,0.0,,,28.0,34.0,82.4,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,34.0,82.4,697.0,377.0,4.0,4.0,100.0,19.0,20.0,95.0,5.0,10.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,GK,0.0,0.0,0.0,0.0
