Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Int, Touches, Tkl, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
9/15/18,La Liga,Athletic Club,Luka Modrić,10,hr CRO,RM,33-006,60,0,0,0,0,1,1,0,0,0,44,2,1,0,0,0,3,0,32,37,86.5,6,35,1,3,1,2,0,0,2,0,1,2,50,1,1,0,1,0,2,0,0,32,37,86.5,539,152,18,20,90,10,12,83.3,4,4,100,0,0,0,1,5,0,0,6,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/15/18,La Liga,Athletic Club,Isco,22,es ESP,RM,26-147,30,1,0,0,0,1,1,0,0,0,24,1,1,0.4,0.4,0,2,0,16,19,84.2,2,17,1,1,0,1,1,0,1,0,1,1,100,0,1,1,0,0,1,0,0,16,19,84.2,227,69,10,12,83.3,4,5,80,1,1,100,0,0,0,0,2,1,0,2,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/15/18,La Liga,Athletic Club,Marcelo,12,br BRA,LB,30-126,90,0,0,0,0,3,0,0,0,1,72,0,0,0.1,0.1,0,7,0,54,66,81.8,6,44,0,3,2,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,54,66,81.8,897,298,28,33,84.8,22,24,91.7,4,7,57.1,0,0,0,1,5,0,0,6,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/15/18,La Liga,Athletic Club,Sergio Ramos,4,es ESP,CB,32-169,90,0,0,0,0,2,1,0,0,3,82,2,0,0.6,0.6,0.4,2,0,66,71,93,5,59,4,0,0,2,2,1,1,0,0,1,0,1,0,0,0,3,5,2,0,66,71,93,1187,760,31,32,96.9,29,31,93.5,5,5,100,0,0.4,0.1,3,3,0,0,5,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/15/18,La Liga,Athletic Club,Raphaël Varane,5,fr FRA,CB,25-143,90,0,0,0,0,0,0,0,0,1,89,3,1,0,0,0,1,0,73,80,91.3,8,62,2,0,0,3,1,3,0,0,1,1,100,0,1,0,1,1,4,3,0,73,80,91.3,1393,542,28,28,100,33,36,91.7,12,16,75,0,0,0,0,6,0,0,8,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/15/18,La Liga,Athletic Club,Dani Carvajal,2,es ESP,RB,26-247,90,0,0,0,0,0,0,1,0,0,77,0,0,0,0,0.1,1,0,66,73,90.4,6,45,2,1,1,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,66,73,90.4,1314,280,23,26,88.5,32,34,94.1,11,11,100,0,0.1,0.1,1,4,1,1,6,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/15/18,La Liga,Athletic Club,Thibaut Courtois,25,be BEL,GK,26-127,90,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,27,33,81.8,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,27,33,81.8,790,493,3,3,100,14,14,100,10,16,62.5,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/bb5953f9/Athletic-Club-Real-Madrid-September-15-2018-La-Liga
9/19/18,Champions League,Roma,Karim Benzema,9,fr FRA,FW,30-274,61,0,0,0,0,2,0,0,0,0,32,0,0,0.1,0.1,0.6,4,0,21,22,95.5,4,27,5,1,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,21,22,95.5,292,69,16,16,100,4,4,100,1,1,100,0,0.6,0.2,3,4,1,0,4,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Marco Asensio,20,es ESP,RW,22-241,29,0,0,0,0,3,1,0,0,1,21,0,0,0.7,0.7,0,4,0,11,16,68.8,0,15,5,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,11,16,68.8,235,38,4,6,66.7,4,6,66.7,3,4,75,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Isco,22,es ESP,LW,26-151,90,1,0,0,0,3,3,0,0,2,85,2,1,0.7,0.7,1.2,15,3,64,75,85.3,11,66,5,1,0,2,2,1,1,0,2,3,66.7,1,1,0,1,2,4,0,0,64,75,85.3,962,272,39,39,100,18,23,78.3,5,8,62.5,0,1.2,0.5,5,3,6,1,11,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Gareth Bale,11,wls WAL,"RW,FW",29-065,72,1,0,0,0,6,1,0,0,1,40,0,2,1.1,1.1,0.1,3,0,21,29,72.4,0,32,5,0,0,0,0,0,0,0,0,1,0,1,2,0,2,1,1,0,0,21,29,72.4,325,34,14,15,93.3,6,9,66.7,1,3,33.3,0,0.1,0.1,2,0,0,0,0,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Mariano,7,do DOM,FW,25-049,18,1,0,0,0,1,1,0,0,0,10,0,1,0,0,0,1,0,5,7,71.4,1,8,1,2,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,5,7,71.4,90,8,2,2,100,2,3,66.7,1,1,100,0,0,0.1,1,0,1,0,1,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Toni Kroos,8,de GER,LM,28-258,90,0,0,0,0,4,1,0,0,1,102,1,0,0.2,0.2,0.5,11,0,88,95,92.6,24,73,3,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,2,1,0,88,95,92.6,1872,696,36,36,100,32,37,86.5,20,21,95.2,0,0.5,0.4,5,13,5,0,24,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Casemiro,14,br BRA,CM,26-208,90,0,0,0,0,2,0,0,0,3,89,4,5,0.1,0.1,0,5,1,70,74,94.6,3,63,0,1,1,4,3,3,1,0,3,5,60,2,5,2,3,3,7,1,0,70,74,94.6,1323,358,34,35,97.1,25,28,89.3,10,10,100,0,0,0.1,1,7,0,0,3,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Luka Modrić,10,hr CRO,RM,33-010,84,0,1,0,0,2,2,0,0,2,70,1,0,0.4,0.4,0.7,8,1,57,63,90.5,11,58,4,3,2,1,1,1,0,0,0,1,0,1,0,0,0,2,3,0,0,57,63,90.5,1118,352,28,31,90.3,20,22,90.9,8,9,88.9,1,0.7,0.4,4,6,1,0,11,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Dani Ceballos,24,es ESP,RM,22-043,6,0,0,0,0,1,1,0,0,0,10,0,0,0,0,0,0,0,8,8,100,1,8,3,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,8,8,100,115,25,6,6,100,1,1,100,1,1,100,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Marcelo,12,br BRA,LB,30-130,90,0,1,0,0,2,0,0,0,0,88,2,0,0,0,0.1,4,1,63,78,80.8,9,67,3,2,1,2,2,1,0,1,1,1,100,0,0,0,0,0,2,1,0,63,78,80.8,1058,414,36,39,92.3,22,26,84.6,5,8,62.5,1,0.1,0.1,3,5,3,0,9,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Sergio Ramos,4,es ESP,CB,32-173,90,0,0,0,0,3,1,1,0,0,76,2,1,0.1,0.1,0,0,0,59,66,89.4,4,53,0,0,0,2,1,2,0,0,0,1,0,1,1,1,0,0,2,2,0,59,66,89.4,1169,557,22,23,95.7,28,30,93.3,9,12,75,0,0,0,0,6,0,0,4,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Raphaël Varane,5,fr FRA,CB,25-147,90,0,0,0,0,0,0,0,0,1,54,0,2,0,0,0,0,0,40,45,88.9,3,35,1,0,0,0,0,0,0,0,0,0,,0,2,0,2,1,1,3,0,40,45,88.9,942,246,8,8,100,22,24,91.7,10,13,76.9,0,0,0,0,2,0,0,3,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Dani Carvajal,2,es ESP,RB,26-251,90,0,0,0,0,1,0,0,0,1,80,4,0,0,0,0,4,0,61,72,84.7,5,53,2,0,0,4,4,4,0,0,1,1,100,0,0,0,0,1,5,3,1,61,72,84.7,1055,256,35,36,97.2,22,28,78.6,4,7,57.1,0,0,0.1,2,4,0,0,5,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/19/18,Champions League,Roma,Keylor Navas,1,cr CRC,GK,31-278,90,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,15,18,83.3,0,12,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15,18,83.3,435,323,2,2,100,6,6,100,7,10,70,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/4d9e8a49/Real-Madrid-Roma-September-19-2018-Champions-League
9/22/18,La Liga,Espanyol,Karim Benzema,9,fr FRA,FW,30-277,59,0,0,0,0,1,0,0,0,0,23,0,1,0,0,0,2,0,17,19,89.5,1,16,0,0,0,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,17,19,89.5,264,39,13,14,92.9,2,3,66.7,2,2,100,0,0,0,1,3,0,0,1,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Mariano,7,do DOM,FW,25-052,31,0,0,0,0,1,0,0,0,0,14,1,0,0.1,0.1,0.1,2,0,6,11,54.5,1,10,2,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,6,11,54.5,76,19,5,9,55.6,1,2,50,0,0,,0,0.1,0,2,1,0,0,1,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Marco Asensio,20,es ESP,LW,22-244,90,1,0,0,0,4,1,0,0,1,73,0,1,0.2,0.2,0.2,3,0,50,66,75.8,2,60,5,2,2,0,0,0,0,0,0,0,,0,1,0,1,1,1,0,0,50,66,75.8,675,145,32,38,84.2,16,23,69.6,1,2,50,0,0.2,0.3,2,0,2,1,2,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Isco,22,es ESP,"RW,LM",26-154,78,0,0,0,0,2,0,0,0,1,92,1,0,0.1,0.1,0.2,4,0,75,88,85.2,9,81,7,4,4,1,1,0,0,1,0,2,0,2,0,0,0,1,2,0,0,75,88,85.2,1127,233,46,49,93.9,26,32,81.3,3,5,60,0,0.2,0.3,3,6,2,1,9,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Marcos Llorente,18,es ESP,LM,23-235,12,0,0,0,0,1,1,0,0,1,12,0,0,0.1,0.1,0,1,0,10,10,100,1,9,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,10,10,100,199,49,4,4,100,5,5,100,1,1,100,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Dani Ceballos,24,es ESP,LM,22-046,62,0,0,0,0,0,0,0,0,0,68,1,1,0,0,0.2,5,0,57,60,95,8,54,2,1,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,57,60,95,942,158,29,31,93.5,23,23,100,4,4,100,0,0.2,0.2,4,5,0,0,8,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Lucas Vázquez,17,es ESP,RW,27-083,28,0,0,0,0,1,1,0,0,1,21,1,2,0.1,0.1,0,0,0,12,14,85.7,1,17,2,2,1,1,1,1,0,0,0,0,,0,2,0,2,1,2,0,0,12,14,85.7,210,82,7,8,87.5,4,4,100,1,1,100,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Casemiro,14,br BRA,CM,26-211,90,0,0,0,0,3,0,1,0,3,90,4,1,0.1,0.1,0,2,0,73,77,94.8,7,63,1,0,0,4,3,1,2,1,0,1,0,1,1,1,0,3,7,1,0,73,77,94.8,1408,423,36,38,94.7,25,25,100,12,14,85.7,0,0,0.1,0,3,1,1,7,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Luka Modrić,10,hr CRO,RM,33-013,90,0,0,0,0,3,1,0,0,2,81,1,1,0.2,0.2,0.1,7,1,64,73,87.7,15,74,6,2,2,1,1,0,0,1,0,0,,0,1,0,1,2,3,0,0,64,73,87.7,1085,313,40,42,95.2,15,20,75,9,11,81.8,0,0.1,0.1,2,11,1,0,15,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Nacho,6,es ESP,LB,28-247,90,0,0,0,0,1,0,1,0,1,89,2,2,0.1,0.1,0.1,4,0,65,79,82.3,5,58,5,2,2,2,2,2,0,0,1,2,50,1,2,0,2,1,3,0,0,65,79,82.3,858,302,49,53,92.5,14,21,66.7,1,3,33.3,0,0.1,0.2,1,9,1,1,5,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Sergio Ramos,4,es ESP,CB,32-176,90,0,0,0,0,2,1,0,0,4,95,5,2,0.1,0.1,0,3,0,74,83,89.2,9,75,1,0,0,5,5,2,0,3,2,2,100,0,2,1,1,4,9,3,1,74,83,89.2,1433,590,26,27,96.3,40,42,95.2,8,11,72.7,0,0,0,0,9,0,0,9,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Raphaël Varane,5,fr FRA,CB,25-150,90,0,0,0,0,0,0,0,0,0,63,2,2,0,0,0,0,0,50,56,89.3,1,39,0,0,0,2,1,1,1,0,1,3,33.3,2,2,1,1,0,2,3,0,50,56,89.3,1184,398,11,13,84.6,27,28,96.4,12,14,85.7,0,0,0,0,2,0,0,1,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Álvaro Odriozola,19,es ESP,RB,22-282,90,0,0,0,0,0,0,0,0,1,77,2,1,0,0,0.1,1,0,60,69,87,1,59,2,2,0,2,2,0,1,1,0,0,,0,1,0,1,1,3,0,0,60,69,87,930,216,33,36,91.7,22,24,91.7,3,6,50,0,0.1,0.1,1,1,1,1,1,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/22/18,La Liga,Espanyol,Thibaut Courtois,25,be BEL,GK,26-134,90,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,28,37,75.7,0,27,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,28,37,75.7,819,492,2,2,100,18,18,100,8,17,47.1,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/b5e24bc9/Real-Madrid-Espanyol-September-22-2018-La-Liga
9/26/18,La Liga,Sevilla,Karim Benzema,9,fr FRA,FW,30-281,58,0,0,0,0,1,0,0,0,0,28,1,1,0.1,0.1,0,2,0,21,22,95.5,0,18,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,1,0,21,22,95.5,234,23,14,15,93.3,3,3,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Mariano,7,do DOM,FW,25-056,32,0,0,0,0,5,0,1,0,0,13,0,0,0.3,0.3,0,3,0,6,9,66.7,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6,9,66.7,64,2,6,6,100,0,2,0,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Marco Asensio,20,es ESP,"LW,RW,LM",22-248,90,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0.5,2,0,38,47,80.9,5,39,3,1,1,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,38,47,80.9,500,153,25,26,96.2,9,12,75,2,4,50,0,0.5,0.3,1,2,2,0,5,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Gareth Bale,11,wls WAL,"RW,LW",29-072,90,0,0,0,0,8,2,1,0,0,47,1,1,0.9,0.9,0,5,0,29,34,85.3,3,33,3,2,2,1,1,1,0,0,1,2,50,1,1,1,0,0,1,2,0,29,34,85.3,470,81,17,17,100,9,11,81.8,3,3,100,0,0,0,0,1,1,0,3,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Toni Kroos,8,de GER,"LM,CM",28-265,90,0,0,0,0,2,0,1,0,2,87,2,1,0.1,0.1,0.2,6,0,75,81,92.6,12,60,3,4,4,2,2,2,0,0,0,2,0,2,1,0,1,2,4,1,1,75,81,92.6,1683,451,26,28,92.9,29,29,100,20,23,87,0,0.2,0.3,3,8,2,0,12,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Casemiro,14,br BRA,"CM,CB",26-215,90,0,0,0,0,1,0,0,0,2,68,3,3,0,0,0,3,0,50,58,86.2,4,36,0,0,0,3,1,2,1,0,3,5,60,2,3,1,2,2,5,2,0,50,58,86.2,1019,314,20,24,83.3,24,28,85.7,5,5,100,0,0,0,1,3,0,0,4,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Luka Modrić,10,hr CRO,"RM,CM",33-017,69,0,0,0,0,1,1,1,0,2,52,1,0,0.1,0.1,0.1,6,0,37,46,80.4,5,34,1,2,1,1,1,0,1,0,0,0,,0,0,0,0,2,3,0,0,37,46,80.4,550,116,25,27,92.6,7,8,87.5,4,8,50,0,0.1,0.1,3,1,1,0,5,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Dani Ceballos,24,es ESP,CM,22-050,21,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,2,0,21,22,95.5,3,20,2,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,21,22,95.5,329,45,13,13,100,6,7,85.7,2,2,100,0,0,0,0,1,0,0,3,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Marcelo,12,br BRA,"LB,LM",30-137,90,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0.1,4,0,41,53,77.4,3,32,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,41,53,77.4,543,230,26,30,86.7,10,12,83.3,3,7,42.9,0,0.1,0.1,3,4,3,2,3,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Sergio Ramos,4,es ESP,CB,32-180,90,0,0,0,0,2,0,0,0,1,81,0,0,0.1,0.1,0,1,0,69,74,93.2,11,53,1,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,69,74,93.2,1435,718,28,28,100,28,28,100,13,16,81.3,0,0,0,0,8,1,0,11,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Raphaël Varane,5,fr FRA,CB,25-154,90,0,0,0,0,1,0,0,0,5,71,3,2,0.1,0.1,0.2,2,0,45,54,83.3,0,35,0,0,0,3,1,2,1,0,2,2,100,0,2,2,0,5,8,4,0,45,54,83.3,891,229,13,13,100,25,27,92.6,5,11,45.5,0,0.2,0.2,3,1,0,0,0,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Nacho,6,es ESP,RB,28-251,58,0,0,0,0,0,0,0,0,0,54,1,0,0,0,0,2,0,44,48,91.7,1,32,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,5,0,44,48,91.7,645,140,26,29,89.7,15,16,93.8,2,2,100,0,0,0,1,3,0,0,1,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Lucas Vázquez,17,es ESP,RM,27-087,32,0,0,0,0,0,0,0,0,0,20,1,0,0,0,0.1,2,0,12,17,70.6,2,12,2,2,1,1,1,0,1,0,1,1,100,0,0,0,0,0,1,0,0,12,17,70.6,196,55,8,10,80,2,3,66.7,2,3,66.7,0,0.1,0.1,1,1,2,0,2,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/26/18,La Liga,Sevilla,Thibaut Courtois,25,be BEL,GK,26-138,90,0,0,0,0,0,0,0,0,1,23,0,0,0,0,0,0,0,18,18,100,0,8,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,18,18,100,556,412,1,1,100,8,8,100,9,9,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/16bb809b/Sevilla-Real-Madrid-September-26-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Karim Benzema,9,fr FRA,FW,30-284,87,0,0,0,0,2,0,0,0,1,42,0,0,0.2,0.2,0,2,0,24,29,82.8,0,28,1,3,2,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,24,29,82.8,360,52,16,19,84.2,2,2,100,3,3,100,0,0,0,0,2,0,0,0,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Vinicius Júnior,28,br BRA,LW,18-079,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,3,33.3,0,5,1,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,3,33.3,10,0,1,2,50,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Marco Asensio,20,es ESP,"LW,RW,FW",22-251,90,0,0,0,0,2,2,0,0,3,70,0,1,0.5,0.5,0.1,4,0,49,59,83.1,8,38,10,0,0,0,0,0,0,0,0,3,0,3,1,0,1,3,3,0,0,49,59,83.1,777,174,28,31,90.3,17,19,89.5,4,5,80,0,0.1,0.2,1,5,2,0,8,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Gareth Bale,11,wls WAL,RW,29-075,45,0,0,0,0,2,1,0,0,0,22,0,0,0.1,0.1,0,0,0,13,18,72.2,2,17,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,18,72.2,286,52,6,8,75,4,6,66.7,3,4,75,0,0,0,0,1,0,0,2,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Dani Ceballos,24,es ESP,"LW,RM",22-053,45,0,0,0,0,0,0,0,0,1,53,0,1,0,0,0.1,8,0,43,45,95.6,6,43,3,2,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,43,45,95.6,636,127,29,29,100,12,13,92.3,2,2,100,0,0.1,0.1,3,2,3,0,6,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Toni Kroos,8,de GER,LM,28-268,90,0,0,0,0,2,1,0,0,1,117,2,0,0.1,0.1,0.7,5,0,92,111,82.9,14,71,4,1,0,2,1,1,0,1,0,0,,0,0,0,0,1,3,0,0,92,111,82.9,1868,515,34,36,94.4,38,47,80.9,18,23,78.3,0,0.7,0.3,4,18,1,0,14,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Casemiro,14,br BRA,CM,26-218,90,0,0,0,0,2,0,0,0,1,82,4,2,0.1,0.1,0,2,0,61,68,89.7,2,28,0,0,0,4,3,1,2,1,2,5,40,3,2,0,2,1,5,5,0,61,68,89.7,1161,239,28,31,90.3,22,24,91.7,10,12,83.3,0,0,0,0,7,0,0,2,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Luka Modrić,10,hr CRO,RM,33-020,81,0,0,0,0,1,0,0,0,0,70,1,1,0,0,0.1,4,0,58,66,87.9,17,51,2,1,1,1,0,0,1,0,1,1,100,0,1,0,1,0,1,0,0,58,66,87.9,1000,292,26,27,96.3,25,27,92.6,5,9,55.6,0,0.1,0.1,2,10,4,0,17,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Lucas Vázquez,17,es ESP,"RM,RW",27-090,9,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0.1,1,0,7,11,63.6,0,4,0,0,0,1,1,0,1,0,0,0,,0,1,0,1,0,1,0,0,7,11,63.6,93,9,5,5,100,2,5,40,0,1,0,0,0.1,0,1,0,0,0,0,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
9/29/18,La Liga,Atletico Madrid,Nacho,6,es ESP,LB,28-254,90,0,0,0,0,0,0,1,0,1,74,2,0,0,0,0,1,0,49,61,80.3,8,44,2,5,3,2,2,1,1,0,0,0,,0,0,0,0,1,3,2,0,49,61,80.3,715,288,27,32,84.4,20,23,87,1,4,25,0,0,0,0,5,1,0,8,https://fbref.com/en/matches/d2d44529/El-Derbi-Madrileno-Real-Madrid-Atletico-Madrid-September-29-2018-La-Liga
