Date,Competition,Opponent,Player,#,Nation,Pos,Age,Min, Gls, Ast, PK, PKatt, Sh, SoT, CrdY, CrdR, Touches, Tkl, Int, Blocks,Expected xG,Expected npxG,Expected xAG,SCA SCA,SCA GCA,Passes Cmp,Passes Att,Passes Cmp%,Passes PrgP,Carries Carries,Carries PrgC,Take-Ons Att,Take-Ons Succ,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,xA,KP,1/3,PPA,CrsPA,PrgP,Match URL
4/12/22,Champions League,Chelsea,Ferland Mendy,23,fr FRA,LB,26-308,77,0,0,0,0,0,0,0,0,54,1,1,0,0,0,0.1,1,0,38,40,95,3,26,1,6,2,1,0,1,0,0,1,1,100,0,0,0,0,1,2,5,0,38,40,95,707,170,22,22,100,7,7,100,8,8,100,0,0.1,0.2,1,1,1,1,3,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/12/22,Champions League,Chelsea,Rodrygo,21,br BRA,RM,21-093,43,1,0,0,0,1,1,0,0,17,2,1,2,0.4,0.4,0,0,0,3,7,42.9,0,6,0,2,1,2,2,1,0,1,1,1,100,0,2,2,0,1,3,1,0,3,7,42.9,38,6,2,2,100,1,1,100,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/12/22,Champions League,Chelsea,David Alaba,4,at AUT,CB,29-292,120,0,0,0,0,0,0,0,0,55,5,1,1,0,0,0,0,0,35,43,81.4,2,23,0,0,0,5,3,4,1,0,2,2,100,0,1,1,0,1,6,3,0,35,43,81.4,527,201,18,19,94.7,16,19,84.2,1,4,25,0,0,0,0,5,0,0,2,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/12/22,Champions League,Chelsea,Nacho,6,es ESP,CB,32-084,87,0,0,0,0,0,0,0,0,40,1,2,1,0,0,0,0,0,33,34,97.1,0,7,0,1,1,1,1,1,0,0,1,1,100,0,1,1,0,2,3,2,0,33,34,97.1,588,142,17,17,100,11,11,100,5,6,83.3,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/12/22,Champions League,Chelsea,Lucas Vázquez,17,es ESP,RB,30-285,33,0,0,0,0,0,0,0,0,31,3,0,1,0,0,0,0,0,15,24,62.5,1,13,2,1,1,3,2,2,1,0,2,2,100,0,1,0,1,0,3,2,0,15,24,62.5,216,64,8,10,80,5,9,55.6,1,3,33.3,0,0,0,0,1,1,1,1,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/12/22,Champions League,Chelsea,Dani Carvajal,2,es ESP,"RB,CB",30-091,120,0,0,0,0,0,0,1,0,105,2,2,3,0,0,0,1,0,74,89,83.1,5,43,1,2,1,2,1,0,2,0,1,1,100,0,3,1,2,2,4,3,0,74,89,83.1,1225,447,38,44,86.4,29,35,82.9,7,8,87.5,0,0,0.1,1,4,2,1,5,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/12/22,Champions League,Chelsea,Thibaut Courtois,1,be BEL,GK,29-336,120,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,31,51,60.8,0,35,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31,51,60.8,836,455,3,3,100,19,20,95,9,28,32.1,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/9d7bfc65/Real-Madrid-Chelsea-April-12-2022-Champions-League
4/17/22,La Liga,Sevilla,Karim Benzema,9,fr FRA,FW,34-119,89,1,0,0,0,7,3,0,0,50,0,0,0,0.8,0.8,0,1,0,32,40,80,2,27,2,4,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,32,40,80,375,59,25,29,86.2,7,8,87.5,0,1,0,0,0,0.2,0,1,1,0,2,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Mariano,24,do DOM,FW,28-259,1,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,,0,0,0,1,0,0,0,0,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Vinicius Júnior,20,br BRA,LW,21-279,90,0,0,0,0,1,0,0,0,51,0,0,0,0,0,0.1,4,1,36,44,81.8,3,41,6,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36,44,81.8,468,68,23,29,79.3,9,9,100,1,3,33.3,0,0.1,0.1,2,0,1,0,3,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Federico Valverde,15,uy URU,"RM,RW",23-269,90,0,0,0,0,1,0,0,0,71,2,1,1,0,0,0,1,0,56,61,91.8,4,38,4,3,3,2,1,0,1,1,0,1,0,1,1,0,1,1,3,1,0,56,61,91.8,923,156,26,29,89.7,24,24,100,4,5,80,0,0,0,0,8,0,0,4,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Eduardo Camavinga,25,fr FRA,LM,19-158,45,0,0,0,0,1,0,1,0,36,1,1,2,0,0,0,0,0,28,31,90.3,3,22,1,1,1,1,1,0,0,1,0,0,,0,2,0,2,1,2,0,0,28,31,90.3,453,69,16,18,88.9,11,12,91.7,1,1,100,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Rodrygo,21,br BRA,"RW,LM",21-098,45,1,1,0,0,1,1,0,0,30,0,0,0,0.2,0.2,0.5,5,3,22,26,84.6,4,21,2,3,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,22,26,84.6,243,29,19,20,95,2,3,66.7,0,0,,1,0.5,0.5,3,1,2,0,4,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Toni Kroos,8,de GER,CM,32-103,90,0,0,0,0,0,0,1,0,100,3,2,1,0,0,0,2,0,88,96,91.7,6,58,0,1,1,3,3,1,2,0,3,4,75,1,1,0,1,2,5,0,0,88,96,91.7,1728,436,37,39,94.9,36,38,94.7,15,18,83.3,0,0,0.1,1,16,1,0,6,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Luka Modrić,10,hr CRO,"RM,LM",36-220,80,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0.2,3,0,55,66,83.3,11,49,4,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,55,66,83.3,1066,299,22,25,88,24,28,85.7,9,11,81.8,0,0.2,0.2,2,10,4,0,11,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Marco Asensio,11,es ESP,RW,26-086,10,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,13,15,86.7,2,11,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,13,15,86.7,250,42,7,8,87.5,4,4,100,2,3,66.7,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Dani Carvajal,2,es ESP,"LB,RB",30-096,90,0,2,0,0,1,0,0,0,91,2,0,1,0,0,0.3,3,2,74,85,87.1,5,52,3,3,3,2,1,1,1,0,2,2,100,0,1,0,1,0,2,1,0,74,85,87.1,1088,345,48,50,96,16,20,80,7,11,63.6,2,0.3,0.5,2,6,0,0,5,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,David Alaba,4,at AUT,"CB,LB",29-297,90,0,0,0,0,0,0,0,0,79,1,0,1,0,0,0,2,0,63,75,84,4,46,1,0,0,1,1,0,1,0,1,1,100,0,1,1,0,0,1,1,0,63,75,84,1015,301,27,27,100,28,34,82.4,3,6,50,0,0,0.1,0,3,0,0,4,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Éder Militão,3,br BRA,CB,24-089,90,0,0,0,0,2,1,0,0,75,2,0,0,0,0,0,2,0,63,70,90,4,40,2,0,0,2,0,2,0,0,0,1,0,1,0,0,0,0,2,1,0,63,70,90,1229,396,18,19,94.7,37,37,100,5,8,62.5,0,0,0,0,9,0,0,4,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Lucas Vázquez,17,es ESP,RB,30-290,80,0,0,0,0,0,0,0,0,79,6,2,0,0,0,0,1,0,59,66,89.4,7,50,2,2,0,6,4,3,1,2,2,4,50,2,0,0,0,2,8,0,0,59,66,89.4,849,239,39,40,97.5,18,21,85.7,2,4,50,0,0,0.2,0,2,4,1,7,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Nacho,6,es ESP,CB,32-089,10,1,0,0,0,1,1,1,0,12,0,0,0,0.1,0.1,0,0,0,10,11,90.9,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,11,90.9,170,43,5,5,100,4,4,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/17/22,La Liga,Sevilla,Thibaut Courtois,1,be BEL,GK,29-341,90,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,30,38,78.9,0,21,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,30,38,78.9,615,366,6,7,85.7,18,18,100,5,11,45.5,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/6000c89e/Sevilla-Real-Madrid-April-17-2022-La-Liga
4/20/22,La Liga,Osasuna,Karim Benzema,9,fr FRA,FW,34-122,90,0,0,0,2,3,0,0,0,57,0,0,0,1.8,0.2,0.4,8,0,40,48,83.3,7,38,3,2,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,40,48,83.3,541,115,22,23,95.7,11,13,84.6,3,4,75,0,0.4,0.4,4,1,4,0,7,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Rodrygo,21,br BRA,LW,21-101,89,0,0,0,0,1,1,0,0,62,1,1,1,0,0,0.1,9,0,43,48,89.6,3,48,13,7,3,1,0,1,0,0,1,2,50,1,1,0,1,1,2,0,0,43,48,89.6,475,82,27,29,93.1,7,8,87.5,1,3,33.3,0,0.1,0.2,4,0,1,0,3,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Vinicius Júnior,20,br BRA,LW,21-282,1,0,1,0,0,1,0,0,0,2,0,0,0,0.5,0.5,0.3,2,2,1,1,100,0,2,2,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,1,100,14,0,1,1,100,0,0,,0,0,,1,0.3,0.1,1,0,0,0,0,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Marco Asensio,11,es ESP,RW,26-089,90,1,0,0,0,3,2,0,0,76,0,2,0,0.7,0.7,0.1,4,0,55,67,82.1,0,56,4,4,2,0,0,0,0,0,0,0,,0,0,0,0,2,2,1,0,55,67,82.1,703,85,24,26,92.3,15,17,88.2,4,8,50,0,0.1,0.1,1,1,0,0,0,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Dani Ceballos,19,es ESP,LM,25-256,70,0,0,0,0,6,2,0,0,85,0,2,0,0.5,0.5,0.1,6,1,63,68,92.6,6,68,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,2,1,0,63,68,92.6,968,178,29,30,96.7,23,24,95.8,5,6,83.3,0,0.1,0.1,1,5,3,0,6,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Toni Kroos,8,de GER,LM,32-106,20,0,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,20,20,100,3,10,0,0,0,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,20,20,100,306,74,11,11,100,5,5,100,2,2,100,0,0,0,0,2,1,0,3,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Eduardo Camavinga,25,fr FRA,CM,19-161,73,0,0,0,0,1,0,1,0,76,3,2,1,0,0,0.4,1,0,63,67,94,4,61,1,2,2,3,1,1,2,0,0,0,,0,1,1,0,2,5,0,0,63,67,94,1168,259,27,29,93.1,28,28,100,7,8,87.5,0,0.4,0.5,1,3,1,0,4,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Isco,22,es ESP,CM,29-364,17,0,0,0,0,1,0,0,0,24,0,0,0,0.1,0.1,0.5,2,0,18,22,81.8,3,17,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,18,22,81.8,221,94,10,13,76.9,5,5,100,1,1,100,0,0.5,0.1,1,1,1,0,3,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Federico Valverde,15,uy URU,RM,23-272,90,0,0,0,0,1,0,0,0,66,2,0,1,0,0,0,3,0,56,62,90.3,5,49,2,0,0,2,1,0,2,0,0,1,0,1,1,1,0,0,2,0,0,56,62,90.3,634,124,35,36,97.2,11,12,91.7,1,3,33.3,0,0,0,1,5,0,0,5,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Nacho,6,es ESP,"CB,LB",32-092,90,0,0,0,0,0,0,1,0,74,1,1,1,0,0,0,0,0,58,65,89.2,2,40,1,1,0,1,1,0,1,0,0,0,,0,1,1,0,1,2,3,0,58,65,89.2,850,209,30,31,96.8,21,23,91.3,3,4,75,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,David Alaba,4,at AUT,CB,29-300,45,1,0,0,0,3,3,0,0,61,0,2,0,0.9,0.9,0,2,1,52,56,92.9,1,43,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,0,0,52,56,92.9,700,133,30,31,96.8,18,18,100,1,3,33.3,0,0,0,1,3,0,0,1,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Dani Carvajal,2,es ESP,"LB,CB",30-099,45,0,0,0,0,0,0,0,0,33,3,2,0,0,0,0.1,2,0,24,27,88.9,1,20,0,0,0,3,3,3,0,0,2,2,100,0,0,0,0,2,5,2,0,24,27,88.9,389,149,13,14,92.9,9,11,81.8,2,2,100,0,0.1,0.6,2,1,1,1,1,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Éder Militão,3,br BRA,CB,24-092,90,0,0,0,0,0,0,1,0,75,0,2,2,0,0,0,2,0,57,66,86.4,4,53,1,1,1,0,0,0,0,0,0,2,0,2,2,1,1,2,2,3,0,57,66,86.4,1160,372,18,19,94.7,27,28,96.4,9,13,69.2,0,0,0.3,1,7,2,0,4,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Lucas Vázquez,17,es ESP,RB,30-293,90,1,0,0,0,1,1,0,0,100,5,0,2,0.3,0.3,0,1,0,75,85,88.2,4,63,2,1,0,5,4,2,2,1,0,1,0,1,2,1,1,0,5,3,0,75,85,88.2,1051,249,42,46,91.3,23,25,92,5,8,62.5,0,0,0,0,3,1,0,4,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/20/22,La Liga,Osasuna,Thibaut Courtois,1,be BEL,GK,29-344,90,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,25,33,75.8,0,15,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,25,33,75.8,523,330,7,7,100,14,14,100,4,12,33.3,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/2c06daa5/Osasuna-Real-Madrid-April-20-2022-La-Liga
4/26/22,Champions League,Manchester City,Karim Benzema,9,fr FRA,FW,34-128,90,2,0,1,1,2,1,0,0,39,0,0,1,0.9,0.1,0.3,6,1,24,30,80,3,19,1,6,2,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,24,30,80,313,81,13,16,81.3,10,11,90.9,0,0,,0,0.3,0.1,3,1,3,1,3,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Vinicius Júnior,20,br BRA,LW,21-288,87,1,0,0,0,3,1,0,0,29,0,0,0,0.4,0.4,0.1,1,0,12,15,80,0,18,3,7,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12,15,80,115,29,7,8,87.5,3,3,100,0,0,,0,0.1,0,2,0,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Marco Asensio,11,es ESP,LW,26-095,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,3,66.7,0,3,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2,3,66.7,22,0,2,2,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Rodrygo,21,br BRA,RW,21-107,69,0,0,0,0,1,1,0,0,29,1,0,0,0.1,0.1,0,2,0,15,18,83.3,1,16,0,2,0,1,1,1,0,0,1,3,33.3,2,0,0,0,0,1,2,0,15,18,83.3,136,27,12,13,92.3,2,2,100,0,0,,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Eduardo Camavinga,25,fr FRA,RM,19-167,21,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,1,7,8,87.5,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,7,8,87.5,112,33,2,2,100,2,2,100,1,1,100,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Luka Modrić,10,hr CRO,LM,36-229,78,0,0,0,0,1,0,0,0,44,0,3,0,0,0,0,1,0,32,39,82.1,3,19,1,2,2,0,0,0,0,0,0,0,,0,0,0,0,3,3,0,0,32,39,82.1,473,99,16,19,84.2,11,13,84.6,2,2,100,0,0,0,0,3,0,0,3,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Dani Ceballos,19,es ESP,LM,25-262,12,0,0,0,0,0,0,0,0,10,1,1,0,0,0,0,0,0,6,7,85.7,0,7,0,1,1,1,0,0,1,0,1,2,50,1,0,0,0,1,2,0,0,6,7,85.7,45,9,5,5,100,0,0,,0,0,,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Toni Kroos,8,de GER,CM,32-112,90,0,0,0,0,0,0,0,0,74,3,0,1,0,0,0.1,4,1,60,66,90.9,0,39,0,1,1,3,1,2,1,0,1,2,50,1,1,1,0,0,3,1,0,60,66,90.9,979,223,31,33,93.9,21,24,87.5,5,6,83.3,0,0.1,0.1,1,3,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Federico Valverde,15,uy URU,"RM,RW",23-278,90,0,0,0,0,0,0,0,0,37,1,2,3,0,0,0,0,0,23,29,79.3,3,17,1,1,1,1,0,0,1,0,0,1,0,1,3,0,3,2,3,2,0,23,29,79.3,236,89,18,20,90,2,4,50,1,2,50,0,0,0.1,0,2,2,0,3,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Ferland Mendy,23,fr FRA,LB,26-322,90,0,2,0,0,0,0,0,0,51,1,1,0,0,0,0.3,2,2,35,42,83.3,2,32,1,1,0,1,1,0,1,0,1,1,100,0,0,0,0,1,2,1,0,35,42,83.3,616,133,14,18,77.8,14,14,100,4,5,80,2,0.3,0,2,0,1,1,2,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,David Alaba,4,at AUT,CB,29-306,45,0,0,0,0,1,0,0,0,26,0,1,1,0.1,0.1,0,0,0,16,18,88.9,0,13,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,1,1,2,1,16,18,88.9,220,21,8,9,88.9,6,6,100,0,1,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Nacho,6,es ESP,CB,32-098,45,0,0,0,0,0,0,1,0,23,1,0,0,0,0,0,0,0,21,21,100,0,17,0,0,0,1,1,1,0,0,0,0,,0,0,0,0,0,1,1,0,21,21,100,346,72,9,9,100,10,10,100,1,1,100,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Éder Militão,3,br BRA,CB,24-098,90,0,0,0,0,2,1,0,0,69,0,3,2,0.1,0.1,0,1,0,41,56,73.2,2,41,1,2,2,0,0,0,0,0,0,4,0,4,2,2,0,3,3,4,1,41,56,73.2,775,314,17,20,85,16,21,76.2,5,10,50,0,0,0,0,2,0,0,2,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Dani Carvajal,2,es ESP,RB,30-105,90,0,0,0,0,0,0,0,0,61,1,2,3,0,0,0.1,2,0,37,49,75.5,2,25,1,1,1,1,1,1,0,0,1,2,50,1,3,1,2,2,3,4,0,37,49,75.5,484,133,23,26,88.5,11,16,68.8,1,3,33.3,0,0.1,0.1,2,1,2,0,2,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/26/22,Champions League,Manchester City,Thibaut Courtois,1,be BEL,GK,29-350,90,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,26,43,60.5,0,30,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,26,43,60.5,688,490,8,8,100,10,10,100,8,25,32,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/e0c1ddb1/Manchester-City-Real-Madrid-April-26-2022-Champions-League
4/30/22,La Liga,Espanyol,Mariano,24,do DOM,FW,28-272,59,0,0,0,0,3,0,1,0,11,0,0,0,0.5,0.5,0,0,0,4,5,80,1,6,2,2,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,4,5,80,97,21,1,1,100,1,1,100,2,2,100,0,0,0,0,1,0,0,1,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Karim Benzema,9,fr FRA,FW,34-132,31,1,0,0,0,1,1,0,0,26,0,0,0,0.4,0.4,0,0,0,22,25,88,2,17,1,1,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,22,25,88,239,58,19,20,95,2,3,66.7,1,1,100,0,0,0.2,0,0,1,0,2,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Rodrygo,21,br BRA,LW,21-111,74,2,0,0,0,2,2,0,0,40,0,0,0,0.2,0.2,0.1,3,1,29,32,90.6,0,23,2,3,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,29,32,90.6,260,36,19,21,90.5,5,5,100,0,0,,0,0.1,0.1,2,0,0,0,0,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Vinicius Júnior,20,br BRA,LW,21-292,16,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0.4,1,1,10,10,100,2,13,4,2,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,10,10,100,135,39,6,6,100,4,4,100,0,0,,1,0.4,0.2,1,0,2,0,2,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Marco Asensio,11,es ESP,RW,26-099,90,1,0,0,0,2,1,0,0,49,1,1,1,0.3,0.3,0,0,0,32,37,86.5,2,33,2,5,2,1,1,0,1,0,0,2,0,2,1,0,1,1,2,0,0,32,37,86.5,402,31,23,24,95.8,6,6,100,1,4,25,0,0,0,0,4,0,0,2,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Dani Ceballos,19,es ESP,LM,25-266,90,0,0,0,0,0,0,0,0,90,3,1,2,0,0,0,1,0,78,84,92.9,1,54,1,4,4,3,3,1,2,0,0,2,0,2,2,1,1,1,4,0,0,78,84,92.9,1245,369,38,40,95,34,35,97.1,5,8,62.5,0,0,0,0,5,0,0,1,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Eduardo Camavinga,25,fr FRA,"CM,CB",19-171,74,0,1,0,0,0,0,0,0,64,3,1,2,0,0,0.3,4,1,47,51,92.2,6,34,2,2,2,3,3,2,1,0,1,1,100,0,2,0,2,1,4,2,0,47,51,92.2,796,307,20,20,100,25,28,89.3,1,1,100,1,0.3,0,2,5,1,0,6,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
4/30/22,La Liga,Espanyol,Mario Gila,34,es ESP,CB,21-244,16,0,0,0,0,0,0,0,0,17,0,1,0,0,0,0,0,0,13,16,81.3,0,9,0,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,13,16,81.3,183,72,8,8,100,5,6,83.3,0,2,0,0,0,0,0,0,0,0,0,https://fbref.com/en/matches/12967dc8/Real-Madrid-Espanyol-April-30-2022-La-Liga
